id,question,A,B,C,D,answer
212,小红存入银行10000元，年利率为5%，银行每年计息4次，2年后，小红的账户总金额是多少元？,9677.8224,85432.1493,11044.861,76555.5881,
213,小红存入银行5000元，年利率为3%，基于持续复利，请问10年后，小红的账户总金额是多少元？,6749.2927,57340.1143,25739.9023,5803.9517,
214,小红的公司去年销售额为2000万元，经营现金流量为1600万元，请问小红公司的销售现金比率是多少？,0.8,0.68,0.2147,0.6071,
215,小红的公司所有者权益为30万，负债总额为45万，她的公司的负债对所有者权益比率是多少？,5.2632,3.9376,1.5,8.08,
216,小红购买了一支股票，购买时的价格为120元，卖出时的价格为144元，请问小红的收益率是多少？,0.5585,0.1678,0.0003,0.2,
217,小红每年向银行存入6000元，年利率为6%，请问6年后，她的存款的未来总值是多少元？,122303.6623,352039.4333,41851.9112,350676.2132,
218,小红在银行存入5000元，年利率为3%，5年后她的存款总额是多少元？,29455.2805,26052.3884,5796.3704,50454.7495,
219,小华存入银行15000元，年利率为2%，基于持续复利，请问3年后，小华的账户总金额是多少元？,18952.8154,15927.5476,119010.1226,141276.8954,
220,小华每年向银行存入10000元，年利率为5%，请问7年后，他的存款的未来总值是多少元？,81420.0845,572807.3425,575580.5858,605344.4793,
221,小洁存入银行4000元，年利率为3.5%，银行每年计息4次，6年后，她的账户会有多少元？,26646.1602,41015.6454,20222.7033,4930.2068,
222,小兰每年向银行存入3000元，年利率为8%，请问9年后，她的存款的未来总值是多少元？,37462.6735,33267.1922,289079.4164,66909.3914,
223,小乐存了8000元在一家银行，年利率为4%，银行每月计息一次，1年后，小乐账户的总金额是多少元？,61068.5203,8325.9323,51437.0311,51247.1971,
224,小李的企业去年销售额为2200万元，销售现金比率为0.55，请问小李公司的经营现金流量为多少万元？,1210,3490,5030,9720,
225,小李购买了一支股票，购买时的价格为200元，卖出时的价格为180元，请问小李的收益率是多少？,0.0526,0.0347,-0.1,0.6887,
226,小李计划5年后买一辆车，他预测车的价格为25000元。如果他希望将钱存入银行，年利率为4%，他现在应该存入多少元？,169674.4355,20548.1777,57041.4416,180346.8277,
227,小李每年向银行存入2000元，年利率为2%，请问10年后，他的存款的未来总值是多少元？,21899.442,103079.1723,78545.4582,200480.0159,
228,小亮存入银行25000元，年利率为9%，银行每年计息3次，3年后，他的账户总金额是多少元？,111875.0972,70115.1277,47860.7285,32619.3296,
229,小亮购买了一支股票，购买时的价格为500元，卖出时的价格为475元，请问小亮的收益率是多少？,0.3785,0.98,0.9231,-0.05,
230,小梅存入银行22000元，年利率为4.8%，基于持续复利，请问5年后，小梅的账户总金额是多少元？,185852.7844,255252.8662,27967.4768,63432.3722,
231,小明存入银行10000元，年利率为4%，基于持续复利，请问5年后，小明的账户总金额是多少元？,12214.0259,111986.119,111035.2124,84762.4684,
232,小明购买了一支股票，购买时的价格为400元，卖出时的价格为440元，请问小明的收益率是多少？,0.1861,0.6363,0.1,0.5131,
233,小明每年向银行存入9000元，年利率为7%，请问4年后，他的存款的未来总值是多少元？,39959.487,43373.4678,268474.7357,93687.8533,
234,小楠存入银行3000元，年利率为5.5%，基于持续复利，请问9年后，小楠的账户总金额是多少元？,8013.7262,4921.4931,19391.4204,18677.5562,
235,小钱存入一家银行20000元，年利率为8%，银行每半年计息一次，4年后，他会得到多少元总金额？,242157.606,27371.381,116861.038,36246.9481,
236,小王购买了一支股票，购买时的价格为100元，卖出时的价格为110元，请问小王的收益率是多少？,0.2749,0.5925,0.1058,0.1,
237,小王每年向银行存入5000元，年利率为3%，请问5年后，他的存款的未来总值是多少元？,175000.7606,26545.6791,180232.8029,96631.8859,
238,小雪每年向银行存入1000元，年利率为10%，请问12年后，她的存款的未来总值是多少元？,21384.2838,126354.8476,117266.213,163523.5307,
239,小洋存入银行18000元，年利率为2.5%，基于持续复利，请问2年后，小洋的账户总金额是多少元？,109827.3513,18922.8791,43923.381,70993.7268,
240,小张购买了一支股票，购买时的价格为150元，卖出时的价格为165元，请问小张的收益率是多少？,0.7002,0.6248,0.2339,0.1,
241,小张每年向银行存入4000元，年利率为9%，请问2年后，他的存款的未来总值是多少元？,8360,77659.6767,31835.1727,37573.9388,
242,杨女士计划为她的孩子投资一个教育基金，她希望10年后基金的价值为50000元。如果年利率为5%，她现在应该投资多少元？,30695.6627,272321.2137,205413.7538,187987.5782,
243,一部大型机械的原值为200万元，预计15年的运行成本为150万元，15年后的残值为50万元，求机械的固定平均年成本是多少万元？,71,20,57,64,
244,"一个初创企业今年的营业收入为300,000元，付现成本为100,000元，所得税率为5%，折旧为5,000元，税率为10%，它的营业现金流量是多少元？",190500,325559,837560,1016178,
245,"一个大型企业今年的营业收入为10,000,000元，付现成本为5,500,000元，所得税率为20%，折旧为200,000元，税率为25%，它的营业现金流量是多少元？",15874230,3650000,4074854,20278101,
246,一个服装店去年销售成本为150万元，年初存货为30万元，年末存货为40万元，求该服装店的存货周转率。,34.8531,4.2857,20.9904,40.6559,
247,一个公司本年度的经营现金净流入为50万美元，本期到期的债务为10万美元，它的现金到期债务比是多少？,38,42,5,10,
248,一个公司的负债对所有者权益比率为75%，它的所有者权益为1.2亿，那么它的负债总额是多少元？,183982258,179051261,90000000,605719305,
249,一个公司的货币资金为120万元，交易性金融资产为30万元，若其现金比率为0.6，该公司的流动负债是多少元？,250000,2350893,1208543,1872965,
250,一个公司的经营活动现金流量为850万元，并且利息费用为85万元。请计算其现金流量利息保障倍数。,40,10,69,90,
251,一个公司的经营现金净流量为1000万，全部资产为4000万，该公司的全部资产现金回收率是多少？,25,216,69,198,
252,一个公司的流动比率为1.5，其流动负债为300万，请问该公司的流动资产是多少万元？,3794,1002,450,390,
253,一个公司的流动负债为600万，流动比率为1.2，请问公司的流动资产是多少万元？,4141,3907,2978,720,
254,一个公司的流动资产比率为0.7，资产总额为1400万元。请计算其流动资产是多少万元？,1413.5216,7092.7062,980,6736.548,
255,一个公司的流动资产为550万，如果公司希望达到1.5的流动比率，请问其流动负债应该是多少万元？,2293.3087,1803.6692,2114.8413,366.6667,
256,一个公司的流动资产为800万元，流动资产比率为0.8。求该公司的资产总额是多少万元？,7411万元,2577万元,1000万元,5425万元,
257,一个公司的全部资产为3000万，其经营现金净流量为750万，那么该公司的全部资产现金回收率是多少？,25,151,113,49,
258,一个公司的资产总额为2000万元，如果希望权益比率达到80%，则需要的所有者权益总额是多少万元？,1600,6400,6700,10400,
259,一个家居公司的销售收入为800万元，它的净利润为100万元，请问它的销售净利率是多少？,43.0741,24.327,12.5,60.1572,
260,"一个科技公司的经营现金流量为7,000万元，若其流动负债为1,400万元，那么现金流动负债比是多少？",5,21,18,16,
261,一个企业的负债总额为10000万元，资产负债率为0.5，那么其资产总额是多少万元？,75908,117214,20000,67777,
262,一个企业的货币资金为6万元，现金比率为0.6，流动负债为10万元，请问该企业的交易性金融资产是多少万元？,100,44,0,51,
263,一个企业的流动资产为700万，其流动比率为2，请问该企业的流动负债是多少万元？,2005,2144,350,1758,
264,一个企业在今年的所得税费用为200万元，利息保障倍数为6倍，利息费用为250万元。请问该企业的净利润是多少万元？,9936,2773,4285,1050,
265,一个汽车经销商今年销售成本为1000万元，年初存货为300万元，年末存货为320万元，计算其存货周转率。,8.689,3.2258,11.3533,11.2373,
266,一个商业项目的投资原值为250000元，预计运行7年，运行成本现值之和为35000元，没有残值，年金现值系数为6.5。该项目的固定平均年成本是多少元？,387739.9929,43846.1538,89843.6065,170757.9588,
267,一个项目的投资原值为80000元，预计运行8年，运行成本现值之和为12000元，没有残值，年金现值系数为7.5。该项目的固定平均年成本是多少元？,12266.6667,79930.8683,47299.0981,80429.5158,
268,"一个小企业今年的营业收入为500,000元，付现成本为200,000元，所得税率为5%，折旧为10,000元，税率为15%，它的营业现金流量是多少元？",2627872,1991471,286500,1009946,
269,一个小型企业的流动比率为0.8，其流动资产为240万，该企业的流动负债是多少万元？,886,799,629,300,
270,一个小型企业今年实际获得利润为380万元，而它的利润增减率为20%，请问它的本年计划利润总额为多少万元？,1551.1391,570.9036,1600.0467,316.6667,
271,一公司的产权比率为0.6，若其股东权益为250万元，求该公司的总负债是多少万元？,490,1228,150,997,
272,一家餐厅的装修原值为120000元，预计使用5年，运行成本现值之和为20000元，没有残值，年金现值系数为4.5。该餐厅的固定平均年成本是多少元？,31111.1111,43542.6933,203386.4445,172226.8286,
273,一家电商公司今年净利润为600万元，销售净利率为5%，请问它的销售收入是多少万元？,10294,50981,12000,19112,
274,一家电商企业今年计划实现利润为500万，但年终实际实现利润为600万，该公司的利润完成率是多少？,6.3571,1.4569,11.1601,1.2,
275,一家工厂的建筑原值为1000000元，预计运行20年，运行成本现值之和为200000元，残值现值为50000元，年金现值系数为18。该工厂的固定平均年成本是多少元？,521605.0304,450427.3491,165002.6978,63888.8889,
276,一家公司本年度的净利润为500万，其平均资产总额为5000万，请问该公司的资产净利率是多少？,0.1,0.8547,0.0343,0.3061,
277,一家公司本期到期的债务为8万美元，现金到期债务比为4。请问该公司的经营现金净流入是多少万美元？,114,32,202,268,
278,一家公司的存货周转天数为30天，应收账款周转天数为45天，该公司的营业周期是多少天？,329,569,486,75,
279,一家公司的负债对所有者权益比率为150%，它的负债总额为225万，它的所有者权益是多少元？,13733996,1671211,11454721,1500000,
280,一家公司的负债总额为10万，如果它的负债对所有者权益比率为200%，那么它的所有者权益是多少元？,50000,174926,410061,310561,
281,一家公司的负债总额为5000万元，资产总额为20000万元，请问这家公司的资产负债率是多少？,0.25,0.8997,0.59,0.692,
282,一家公司的负债总额为500万，所有者权益为1亿，它的负债对所有者权益比率是多少？,0.6552,0.05,0.0029,0.0052,
283,一家公司的负债总额为500万，资产总额为1000万，那么这家公司的负债比率是多少？,0.6263,0.5,0.7594,0.6708,
284,一家公司的负债总额为500万，资产总额为1000万，请问这家公司的负债比率是多少？,0.9351,0.3395,0.4734,0.5,
285,一家公司的负债总额为500万元，股东权益为800万元，无形资产净值为200万元，计算该公司的有形净值债务率是多少？,0.7534,0.8333,0.0154,0.9726,
286,一家公司的负债总额为800万，负债比率为0.5，请问这家公司的资产总额是多少元？,14105,11062,12261,1600,
287,一家公司的负债总额为800万，负债比率为40%，请问这家公司的资产总额是多少万元？,2000,8400,10600,4700,
288,一家公司的股票当前价值为60元，所需收益率为5%，股息的年增长率为2%，那么下一期的预期股息是多少元？,1.8,8.6427,16.2167,14.6588,
289,一家公司的货币资金为10万元，交易性金融资产为5万元，流动负债为30万元，该公司的现金比率是多少？,0.4177,0.8671,0.5,0.663,
290,"一家公司的经营活动现金流量为1,000,000元，现金流量比率为2，请问其流动负债是多少元？",1116890,3664976,2126730,500000,
291,"一家公司的经营活动现金流量为500,000元，其流动负债为250,000元，请问其现金流量比率是多少？",11,2,13,19,
292,一家公司的经营现金净流量为300万，其全部资产现金回收率为30%，那么其全部资产的价值是多少万元？,926,2135,1000,1034,
293,一家公司的经营现金净流量为600万，其全部资产现金回收率为40%，其全部资产价值是多少万元？,1500,1317,7453,8427,
294,一家公司的经营现金净流量为800万，其全部资产为1600万，求该公司的全部资产现金回收率？,262,318,320,50,
295,一家公司的经营现金净流入为18万美元，现金到期债务比为2。请问该公司的本期到期债务是多少万美元？,46,62,65,9,
296,"一家公司的经营现金流量为1,000万元，流动负债为500万元，请问其现金流动负债比是多少？",2,6,17,18,
297,一家公司的经营现金流量为1000万元，其债务总额为5000万元，请问其经营现金流量债务比是多少？,109,62,20,26,
298,一家公司的经营现金流量为150万元，其债务总额为750万元，请问其经营现金流量债务比是多少？,44,144,20,135,
299,一家公司的经营现金流量为200万元，其债务总额为1000万元，请问其经营现金流量债务比是多少？,58,20,142,122,
300,一家公司的经营现金流量为450万元，其债务总额为2250万元，请问其经营现金流量债务比是多少？,169,24,37,20,
301,一家公司的经营现金流量为500万元，销售额为1000万元，请问该公司的销售现金比率是多少？,0.3749,0.5,0.0918,0.9485,
302,一家公司的经营现金流量为650万元，其债务总额为3250万元，请问其经营现金流量债务比是多少？,73,20,147,136,
303,一家公司的经营现金流量为700万元，其债务总额为1400万元，请问其经营现金流量债务比是多少？,109,241,50,403,
304,一家公司的经营现金流量为900万元，其债务总额为4500万元，请问其经营现金流量债务比是多少？,20,166,164,51,
305,一家公司的经营现金流量为900万元，销售额为1500万元，请问该公司的销售现金比率是多少？,0.8159,0.9783,0.6,0.5399,
306,一家公司的净利润为300万，资产净利率为0.06，请问它的平均资产总额是多少万元？,5000,17902,31853,24512,
307,"一家公司的流动负债为2,000,000元，现金流量比率为0.75，那么它的经营活动现金流量是多少元？",4473357,3288836,1500000,12485614,
308,一家公司的流动资产为1000万元，流动资产比率为0.5。请问其资产总额是多少万元？,1697,2000,18025,13622,
309,一家公司的流动资产为10万，资产总额为50万，请问该公司的流动资产比率是多少？,0.7243,0.9436,0.2,0.4579,
310,一家公司的流动资产为300万，存货为50万，流动负债为150万，请计算该公司的速动比率是多少万元？,1.6667,9.4803,2.9152,6.6738,
311,一家公司的流动资产为300万元，总资产为1500万元。请问其流动资产比率是多少？,0.7176,0.2,0.9241,0.9346,
312,一家公司的流动资产为400万元，资产总额为1000万元。请计算该公司的流动资产比率。,0.1306,0.7771,0.4,0.9061,
313,一家公司的年销售收入为2000万元，若其总资产周转率为2次，请问其平均资产总额为多少万元？,2478,7396,1000,5207,
314,一家公司的年销售收入为6000万元，若其平均资产总额为3000万元，请问其总资产周转率是多少次？,12,4,2,3,
315,一家公司的平均资产总额为1500万元，若其总资产周转率为2.5次，请问其年销售收入是多少万元？,20509,22651,6842,3750,
316,一家公司的平均资产总额为8000万元，若其总资产周转率为1.5次，请问其年销售收入是多少万元？,12000,91409,97668,42365,
317,一家公司的全部资产为2000万，其全部资产现金回收率为50%，那么其经营现金净流量是多少万元？,1000,6301,8239,7944,
318,一家公司的全部资产现金回收率为20%，其全部资产为5000万，那么该公司的经营现金净流量是多少万元？,3168,5040,1000,8055,
319,一家公司的所有者权益为60万，负债总额为120万，它的负债对所有者权益比率是多少？,14,3,17,2,
320,一家公司的所有者权益总额为500万元，资产总额为1000万元，求该公司的权益比率？,0.8737,0.2424,0.7094,0.5,
321,一家公司的所有者权益总额为600万元，资产总额为900万元，求该公司的权益比率？,0.6603,0.6667,0.7173,0.954,
322,一家公司的销售额为1800万元，其经营现金流量为1260万元，请问其销售现金比率为多少？,0.6972,0.3022,0.7,0.2397,
323,一家公司的销售收入为1000000元，销售成本为700000元，那么这家公司的销售毛利率是多少？,0.3139,0.3,0.4881,0.9287,
324,一家公司的销售收入为1000000元，销售毛利率为20%，那么这家公司的销售成本是多少元？,5199667,1314941,800000,1788270,
325,一家公司的销售收入为200000元，销售成本为150000元，那么这家公司的销售毛利率是多少？,0.929,0.25,0.7144,0.0186,
326,一家公司的销售收入为200000元，销售毛利率为25%，那么这家公司的销售成本是多少元？,150000,834844,734175,944438,
327,一家公司的销售收入为500000元，销售成本为300000元，那么这家公司的销售毛利率是多少？,0.4,0.1012,0.0312,0.9969,
328,一家公司的销售收入为500000元，销售成本为300000元，那么这家公司的销售毛利率是多少？,0.6769,0.4,0.9197,0.3872,
329,一家公司的销售收入为500万元，其销售净利率为8%，那么它的净利润是多少万元？,40,92,259,370,
330,一家公司的销售收入为800000元，销售毛利率为25%，那么这家公司的销售成本是多少元？,5411741,2769611,600000,4430124,
331,一家公司的应收账款周转天数为40天，存货周转天数为24天，那么该公司的营业周期是多少天？,604,66,219,64,
332,一家公司的营业周期为55天，如果其存货周转天数和应收账款周转天数相等，那么每个周转天数是多少？,27.5,33.9006,112.6039,75.057,
333,一家公司的营业周期为70天，如果其应收账款周转天数为40天，那么其存货周转天数是多少天？,110,83,280,30,
334,一家公司的资产负债率为0.55，其资产总额为6000万元，那么其负债总额是多少万元？,15836.3332,3300,23552.5499,29969.5635,
335,一家公司的资产净利率为0.07，今年的平均资产总额为7000万，由于外部投资，公司净利润增加了150万，新的资产净利率是多少？,0.5162,0.5911,0.808,0.0914,
336,一家公司的资产总额为100万，流动资产比率为10%，那么该公司的流动资产是多少万元？,90,89,54,10,
337,一家公司的资产总额为1200万元，流动资产为600万元。此公司的流动资产比率是多少？,0.7897,0.5,0.8088,0.4639,
338,一家公司的资产总额为15000万元，其资产负债率为0.3，其负债总额是多少万元？,4500,36735,17763,15807,
339,一家公司的资产总额为2000万，负债比率为0.4，那么这家公司的负债总额是多少万元？,2335,660,800,1721,
340,一家公司的资产总额为2000万，负债比率为0.4，请问这家公司的负债总额是多少万元？,7057,3585,800,5039,
341,一家公司的资产总额为2000万，负债比率为50%，请问这家公司的负债总额是多少万元？,100000,309484,746019,418576,
342,一家公司的资产总额为30000万元，其资产负债率为0.2，其负债总额是多少万元？,26594,40798,6000,15864,
343,一家公司购买了一台新的打印机，原值为8万元，预计3年的运行成本为4万元，3年后的残值为2万元，求打印机的固定平均年成本是多少万元？,16.6724,3.3333,28.3054,22.2672,
344,一家公司购买了一套服务器，原值为40万元，预计5年运行成本为15万元，5年后的残值为5万元，求服务器的固定平均年成本是多少万元？,50,72,79,10,
345,一家公司股东权益为1200万元，有形净值债务率为0.55，如果其负债总额为660万元，那么该公司的无形资产净值是多少万元？,70,25,41,0,
346,一家公司今年的贷款年平均余额为400万元，贷款收息率为7%，那么其贷款利息收入是多少万元？,19024,8559,2800,7103,
347,一家公司今年的净利润为500万元，利息保障倍数为2倍。如果所得税费用为30万元，利息费用是多少万元？,2390,1129,530,2543,
348,一家公司今年的净利润为600万元，所得税费用为50万元。如果该公司希望其利息保障倍数达到8倍，它的利息费用最大是多少万元？,696.4062,92.8571,811.9102,347.2706,
349,一家公司今年的净利润为800万元，利息保障倍数为7倍，所得税费用为180万元。该公司的利息费用是多少万元？,1542.1758,163.3333,195.7188,1123.4174,
350,"一家公司今年的销售收入保持不变为1,200万元，但应收账款周转率从4增加到5，请问今年的平均应收账款比去年少了多少万元？",274,60,304,89,
351,"一家公司今年的销售收入为1,800万元，如果希望应收账款周转率达到6，那么平均应收账款应控制在多少万元以下？",2157,893,1864,300,
352,一家公司今年的销售收入为800万元，应收账款周转率为4，请问公司的平均应收账款是多少万元？,200,1452,222,1702,
353,一家公司今年的应收账款周转率为5，如果平均应收账款为300万元，请问今年的销售收入是多少万元？,13907,1500,13679,5678,
354,一家公司净利润为30万元，销售净利率为6%，请问它的销售收入是多少万元？,500,3006,1974,2920,
355,一家公司流动负债为220万，速动比率为0.8，流动资产为300万，那么该公司的存货是多少万元？,195,124,954,878,
356,"一家公司去年的销售收入为1,000万元，平均应收账款为200万元，请问去年的应收账款周转率是多少？",9,37,5,41,
357,"一家公司去年的应收账款周转率为2.5，今年希望提高到3，如果今年销售收入为1,500万元，那么与去年相比，平均应收账款需要减少多少万元？",167,100,363,873,
358,一家公司去年销售额为3000万元，经营现金流量为2100万元，请问该公司的销售现金比率是多少？,0.7,0.2474,0.5432,0.9949,
359,"一家公司想将其现金流量比率提高到1.2，如果其流动负债为700,000元，那么它需要多少元经营活动现金流量？",1597758,4737067,840000,3562686,
360,一家公司一年的销售收入为500万元，平均流动资产为100万元，请问这家公司的流动资产周转率是多少？,41,26,36,5,
361,一家公司预计下一期的股息为10元，所需收益率为8%，股息的年增长率为2%，请问该公司的股票当前价值是多少元？,490.0157,166.6667,326.0397,1411.1536,
362,一家公司预计下一期的股息为20元，所需收益率为11%，股票当前价值为180元，那么股息的年增长率是多少？,-0.0011,0.7618,0.1382,0.2115,
363,一家咖啡馆今年净利润为90万元，销售净利率为15%，请问它的销售收入是多少万元？,600,2515,4047,3845,
364,一家连锁超市今年销售成本为500万元，年初存货为150万元，年末存货为130万元，计算存货周转率。,4.1688,3.3732,3.5714,20.3744,
365,一家企业从外部投资获得了利息收入总额为200万，但其中有40万的利息尚未收到。该企业的应收利息比率是多少？,0.7239,0.5061,0.277,0.2,
366,一家企业的流动资产为150万，流动资产比率为60%，请问该企业的资产总额是多少万元？,250,352,1053,291,
367,"一家企业的销售收现比率为0.85，其销售商品收到的现金为85,000元，求其主营业务收入净额是多少元？",279793,769213,286561,100000,
368,一家企业流动负债为180万，速动比率为0.9，存货为60万，其流动资产为多少万元？,1416,1468,222,811,
369,一家玩具制造商去年销售成本为400万元，年初存货为120万元，年末存货为140万元，计算其存货周转率。,13.4583,2.9837,2.8544,3.0769,
370,"一家医疗公司的经营现金流量为8,500万元，流动负债为2,500万元，求该公司的现金流动负债比。",23.4871,27.4162,17.8626,3.4,
371,一家银行今年的拆入资金平均利率为8%，拆入资金年平均余额为9亿，若其明年预计拆入资金平均利率降至7%，请问明年的拆入资金利息支出额大约是多少元？,528317736.8,63000000,249648377.7,92679598.79,
372,一家银行提供年利率4%，小星希望5年后有15000元，他现在应该存入多少元本金，假设银行每月计息一次？,85971.0239,21112.3351,12285.0466,31077.1184,
373,一家银行提供年利率5%，小华希望10年后得到30000元，他应该存入多少元本金，假设银行每季度计息一次？,43353.6492,133218.8169,18252.4001,23406.9608,
374,一家中型企业今年预计利润为850万元，年末统计利润为935万元，那么它的利润增减率为多少？,0.1,0.434,0.7923,0.3137,
375,一块地的购买原值为30000元，预计使用10年，运行成本现值之和为5000元，残值现值为2000元，年金现值系数为9。该地块的固定平均年成本是多少元？,24809.852,26132.5382,12592.9344,3666.6667,
376,一辆车的原值为20000元，预计运行5年，运行成本现值之和为4000元，没有残值，年金现值系数为5。请问该车的固定平均年成本是多少元？,41659,4800,15329,18676,
377,一辆新车原值为20万元，5年的运行成本总计为10万元，5年后预计的残值为8万元，求车的固定平均年成本是多少万元？,38.0986,25.1511,30.5129,4.4,
378,一台机器的原值为50000元，预计运行10年，运行成本现值之和为10000元，没有残值，年金现值系数为8。请问该机器的固定平均年成本是多少元？,54801,7500,8845,32550,
379,一套房产的购买原值为500000元，预计使用15年，运行成本现值之和为75000元，残值现值为50000元，年金现值系数为12。该房产的固定平均年成本是多少元？,410531,388168,210070,43750,
380,一套制造设备的原值为60万元，其预计10年的运行成本为45万元，10年后的残值为15万元，求设备的固定平均年成本是多少万元？,11,35,9,63,
381,已知公司的权益乘数为3，总负债为240万元，股东权益为80万元，该公司的总资产是多少万元？,996,1130,240,1966,
382,已知某公司的股东权益为1500万元，无形资产净值为300万元，有形净值债务率为0.5，求该公司的负债总额。,809万元,5064万元,4795万元,600万元,
383,已知某公司的股东权益为1700万元，有形净值债务率为0.7，如果其负债总额为1190万元，那么该公司的无形资产净值是多少万元？,47,55,0,79,
384,已知一个公司的现金比率为0.45，流动负债为220万元，货币资金和交易性金融资产的总和为多少元？,867799,796689,99000,86167,
385,已知一公司总资产为800万元，股东权益为200万元，求权益乘数是多少？,3,5,11,4,
386,银行的拆入资金年平均余额为10亿，若其明年预计拆入资金平均利率为5%，计算其明年拆入资金利息支出额大约是多少元？,71421669,50000000,427297552,78580825,
387,"银行一年内的存款利息支出总额为100,000元，如果银行的各项存款年均余额为2,000,000元，那么银行的存款平均付息率是多少？",0.2643,0.2155,0.1327,0.05,
388,"银行一年内的存款利息支出总额为150,000元，如果银行的各项存款年均余额为3,500,000元，那么银行的存款平均付息率是多少？",0.6682,0.0429,0.69,0.5409,
389,"银行一年内的存款利息支出总额为200,000元，如果银行的各项存款年均余额为1,500,000元，那么银行的存款平均付息率是多少？",0.8775,0.8543,0.2647,0.1333,
390,银行A的拆入资金利息支出额为4千万，银行B的拆入资金利息支出额为6千万，若两家银行的拆入资金平均利率均为6%，计算两家银行的拆入资金年平均余额总和是多少元？,7504637086,14780314787,1666666667,6268836896,
391,银行A的贷款利息收入为300万元，贷款年平均余额为2.5亿元，那么它的贷款收息率是多少？,0.2373,0.8225,0.12,0.9871,
392,银行B今年的贷款年平均余额为1.2亿元，贷款收息率为8%，请计算其贷款利息收入。,960000000元,8856217532元,4980123567元,6684881839元,
393,银行Z今年的贷款利息收入为200万元，如果其贷款收息率为4%，那么其贷款年平均余额是多少万元？,167,344,50,127,
394,张女士投资了一个金融产品，获得了总共的利息收入30万，但她仍然有3万的利息没有收到。她的应收利息比率是多少？,0.1,0.879,0.9703,0.0151,
395,张小姐投资了8000元，如果银行的年利率为4%并持续10年，她的投资在10年后的总价值是多少元？,54289.8356,10493.5927,51256.0266,11841.9543,
