id,question,A,B,C,D,answer
208,帮我看看我目前的基金，有哪些不建议长期持有的？,问未来观点,行情解读,公司董监高,持仓整体分析,
209,所以我在问目前可以加大权益类基金配置吗？配置多少适合呢,持仓信息导流（自选、账单、持有资产等）,问有什么事件和资讯,另类投资,操作建议,
210,我有点不明白，在我的交易记录里面，有之前我买的份额，然后有一个分红，这个分红是转到哪里去了？没明白,产品信息查询,问个股评测&观点建议,问买卖建议,基本信息(基金、定期等等),
211,易方达的ETF手续费为什么比其他指数基金低那么多？,基本信息(基金、定期等等),问财报及事件,问产品评测,基金经理,
212,您好，可以用已经有的基金转换这个新基金吗？,问未来影响,选品,基本信息(基金、定期等等),其他,
213,帮我看看 富国创新科技混合基金怎么样可以买入吗,其他,问有什么事件和资讯,基金经理,买卖建议,
214,中航军民融合精选混合型证券投资基金A类的代码是什么,基金经理,问财报及事件,条件选基,基本信息(基金、定期等等),
215,请问中证1000，科创50有哪些基金标的，谢谢,问产品评测,问客观指标,新闻资讯,条件选基,
216,小朱你好，最近又跌不少，我也陆陆续续的小加了一点，现在有点不知道该怎么操作了,问涨跌及解读,持仓整体分析,涨跌及解读,产品信息查询,
217,华夏中债1-3年政策性金融债指数证券投资基金C类怎么操作,买卖建议,问财报及事件,基金经理,问涨跌预测,
218,富国天瑞强势地区精选混合型证券投资基金持有多久合适,持仓单品分析,问未来影响,基金经理,基本信息(基金、定期等等),
219,类似东兴兴利债券的基金还有推荐的吗？想要分散投,产品信息查询,问买卖建议,条件选基,持仓信息导流（自选、账单、持有资产等）,
220,我想把大成景阳换成工银瑞信创新动力，合是吗？,产品评测,涨跌及解读,操作建议,买卖建议,
221,老师，我准备把诺安全部平移为德邦，您认为呢？,行情解读,单品收益分析,问涨跌及解读,买卖建议,
222,我今天想把新能源和科创50两支挣钱的基金卖掉兑现，您认为可以吗？,问客观指标,持仓单品分析,新闻资讯,操作建议,
223,我问下 我买的中银恒悦是不是180天以后随时可以赎回了,基本信息(基金、定期等等),涨跌及解读,问涨跌及解读,持仓信息导流（自选、账单、持有资产等）,
224,建信稳定得利债券型证券投资基金A类现在入手合适么,条件选基,持仓整体分析,操作建议,买卖建议,
225,您好！昨天到期的40万，今天还不能到账啊？,择时&带场景类等,产品评测,公司董监高,基本信息(基金、定期等等),
226,支撑位是什么？,基金经理,问未来影响,基本信息(基金、定期等等),投教&金融&非金融名词,
227,有色金属最新资讯,问财报及事件,问涨跌及解读,持仓单品分析,问有什么事件和资讯,
228,白酒最新资讯,公司董监高,问未来观点,问客观指标,问有什么事件和资讯,
229,中美脱钩对股市影响,问未来影响,问有什么事件和资讯,基本信息(基金、定期等等),问涨跌历史,
230,黄纪亮还在富国基金嘛,基金经理,选品,问买卖建议,行情解读,
231,亚马逊发射卫星有何影响？,买卖建议,单品收益分析,投教&金融&非金融名词,问未来影响,
232,光伏最新资讯,问个股评测&观点建议,问有什么事件和资讯,问产品评测,操作建议,
233,证券保险最新资讯,产品评测,操作建议,问有什么事件和资讯,问产品评测,
234,理财安不安全呢,投教&金融&非金融名词,问有什么事件和资讯,持仓信息导流（自选、账单、持有资产等）,问未来观点,
235,创金合信科技成长主题股票c,问涨跌历史,另类投资,问产品评测,问未来影响,
236,实际利率是什么？,问涨跌及解读,选品,操作建议,投教&金融&非金融名词,
237,查看本周收益,整体收益分析,产品评测,选品,问产品评测,
238,春节期间什么基金有收益,新闻资讯,择时&带场景类等,条件选基,行情解读,
239,华宝油气A（QDII-LOF）的收益分析,整体收益分析,持仓单品分析,选品,单品收益分析,
240,半导体处于历史，半导体处于历史位置,买卖建议,问有什么事件和资讯,问涨跌及解读,操作建议,
241,医疗器械最新资讯,产品信息查询,基金经理,问未来观点,问有什么事件和资讯,
242,债基行情,单品收益分析,产品评测,问涨跌及解读,问财报及事件,
243,什么是增量发行,投教&金融&非金融名词,问产品评测,问个股评测&观点建议,公司董监高,
244,基金托管业务是什么？,持仓整体分析,问买卖建议,整体收益分析,投教&金融&非金融名词,
245,什么是商业银行负债？,涨跌及解读,投教&金融&非金融名词,其他,问有什么事件和资讯,
246,保险板块后续怎么看,问财报及事件,涨跌及解读,产品评测,问未来观点,
247,国庆出行利好旅游行业吗,基本信息（基金、定期等等）,问有什么事件和资讯,另类投资,产品信息查询,
248,基金持仓在哪里看,新闻资讯,持仓信息导流（自选、账单、持有资产等）,选品,另类投资,
249,高点是什么？,问个股评测&观点建议,投教&金融&非金融名词,问涨跌及解读,基金经理,
250,outputinthelastneurallayerofyou1,新闻资讯,其他,另类投资,问个股评测&观点建议,
251,高端制造最新资讯,问涨跌及解读,问有什么事件和资讯,持仓信息导流（自选、账单、持有资产等）,其他,
252,开户有什么?风险,问产品评测,投教&金融&非金融名词,问个股评测&观点建议,产品评测,
253,巴菲特投资理念,单品收益分析,问财报及事件,投教&金融&非金融名词,持仓单品分析,
254,习近平是谁,其他,条件选基,问产品评测,产品评测,
255,知乎CEO是谁,公司董监高,问涨跌及解读,整体收益分析,问个股评测&观点建议,
256,基金经理能换吗?,涨跌及解读,公司董监高,基金经理,买卖建议,
257,逆周期板块有哪些,基本信息(基金、定期等等),另类投资,问财报及事件,投教&金融&非金融名词,
258,房企“金九”成绩单对房地产板块影响,持仓单品分析,问有什么事件和资讯,问涨跌及解读,持仓整体分析,
259,重仓黄金的基金,问有什么事件和资讯,问买卖建议,条件选基,选品,
260,5.5G要来了，科技板块要涨了吗,问个股评测&观点建议,操作建议,问涨跌历史,问未来观点,
261,基金份额是什么？,公司董监高,投教&金融&非金融名词,问买卖建议,持仓信息导流（自选、账单、持有资产等）,
262,什么是指数套利,投教&金融&非金融名词,另类投资,问未来影响,问涨跌及解读,
263,在下半年购买股票是否明智？,持仓单品分析,问买卖建议,择时&带场景类等,另类投资,
264,什么是红筹股,另类投资,产品评测,基金经理,投教&金融&非金融名词,
265,建筑材料最新资讯,问财报及事件,问有什么事件和资讯,问未来观点,条件选基,
266,突破27亿元影视板块机会来了？,择时&带场景类等,行情解读,问有什么事件和资讯,选品,
267,什么是流动性比率？,问客观指标,问买卖建议,条件选基,投教&金融&非金融名词,
268,如何有效定投加仓,基本信息(基金、定期等等),问有什么事件和资讯,问涨跌预测,投教&金融&非金融名词,
269,云计算最新资讯,问个股评测&观点建议,问有什么事件和资讯,新闻资讯,涨跌及解读,
270,掼压是什么？,基本信息（基金、定期等等）,涨跌及解读,买卖建议,投教&金融&非金融名词,
271,百度CEO是谁,问有什么事件和资讯,问个股评测&观点建议,投教&金融&非金融名词,公司董监高,
272,什么是流动性资产？,问买卖建议,投教&金融&非金融名词,公司董监高,基本信息（基金、定期等等）,
273,mRNA斩获诺奖利好医药板块？,持仓整体分析,买卖建议,操作建议,问有什么事件和资讯,
274,电影火爆后有哪些投资机会,持仓信息导流（自选、账单、持有资产等）,条件选基,问涨跌预测,问未来影响,
275,什么是IPO估值,投教&金融&非金融名词,问个股评测&观点建议,操作建议,问涨跌历史,
276,那一点黄金不要行不行,持仓单品分析,问涨跌历史,行情解读,持仓整体分析,
277,阿里巴巴股价怎么样了,整体收益分析,买卖建议,产品信息查询,问涨跌历史,
278,比亚迪158亿并购什么公司？,新闻资讯,问产品评测,公司董监高,持仓信息导流（自选、账单、持有资产等）,
279,什么是价值投资,整体收益分析,产品信息查询,投教&金融&非金融名词,问财报及事件,
280,新能源筑底成功?,行情解读,选品,持仓整体分析,新闻资讯,
281,腾讯云计算最近怎么样,产品信息查询,问未来影响,公司董监高,选品,
282,006887净值,产品评测,问有什么事件和资讯,问客观指标,产品信息查询,
283,今天哪些行业涨的好,问产品评测,问涨跌预测,操作建议,选品,
284,现在适合加仓嘛,持仓整体分析,产品信息查询,另类投资,选品,
285,新能源现在能买吗,行情解读,基金经理,问产品评测,条件选基,
286,这只基时间能卖出,产品评测,问客观指标,问财报及事件,产品信息查询,
287,存量房贷利率调整对购房人有何影响？,新闻资讯,买卖建议,基本信息(基金、定期等等),基金经理,
288,定期一年什么时候开放,问买卖建议,其他,问未来观点,产品信息查询,
289,现在买点黄金怎么样?,其他,行情解读,持仓单品分析,产品评测,
290,存1万元一个月赚多少,投教&金融&非金融名词,基本信息(基金、定期等等),选品,涨跌及解读,
291,大成睿景灵活配置混合c,新闻资讯,问有什么事件和资讯,问涨跌历史,产品信息查询,
292,住房基金,单品收益分析,选品,问客观指标,产品评测,
293,可以退出资金吗,问产品评测,产品信息查询,问涨跌及解读,持仓单品分析,
294,讯飞星火是哪家公司的,另类投资,新闻资讯,持仓整体分析,问产品评测,
295,指数型产品,产品信息查询,问涨跌历史,问财报及事件,选品,
296,钱能不能退回?,问未来影响,行情解读,问涨跌及解读,产品信息查询,
297,015210净值,产品信息查询,问产品评测,问财报及事件,条件选基,
298,甘蔗行情,问买卖建议,基金经理,择时&带场景类等,行情解读,
299,前海开源估值,问买卖建议,产品信息查询,条件选基,持仓单品分析,
300,权益类市场怎么看,行情解读,择时&带场景类等,持仓信息导流（自选、账单、持有资产等）,问产品评测,
301,辣条涨价27%会给消费者带来什么影响？,问涨跌及解读,基金经理,单品收益分析,新闻资讯,
302,这个什么时候卖出?,另类投资,买卖建议,问客观指标,产品信息查询,
303,首批获批大模型什么时候可以用,行情解读,产品信息查询,问买卖建议,新闻资讯,
304,这里的一份就是一块钱吗,产品信息查询,持仓信息导流（自选、账单、持有资产等）,问产品评测,问有什么事件和资讯,
305,看看新能源的相关建议,择时&带场景类等,问涨跌预测,买卖建议,行情解读,
306,半导体可以加仓吗,产品信息查询,问产品评测,行情解读,问买卖建议,
307,tmt行业今年涨得不错，后市怎么看,基本信息(基金、定期等等),问财报及事件,条件选基,行情解读,
308,比亚迪158亿并购对市场有何影响？,基本信息（基金、定期等等）,持仓信息导流（自选、账单、持有资产等）,操作建议,新闻资讯,
309,基金的成立日期,公司董监高,问财报及事件,操作建议,产品信息查询,
310,军工今天是涨是跌,整体收益分析,条件选基,单品收益分析,行情解读,
311,今天涨幅程度,基本信息（基金、定期等等）,公司董监高,操作建议,产品信息查询,
312,格力地产为何被罚300万？,问个股评测&观点建议,持仓单品分析,基本信息（基金、定期等等）,新闻资讯,
313,长城品质混合c,公司董监高,产品信息查询,操作建议,持仓整体分析,
314,中芯国际怎么了？,新闻资讯,问个股评测&观点建议,选品,基金经理,
315,白酒行情,买卖建议,选品,问涨跌历史,行情解读,
316,今天市场集体回调是为啥？,行情解读,条件选基,新闻资讯,单品收益分析,
317,国庆档爆款电影利好？,整体收益分析,选品,基本信息(基金、定期等等),新闻资讯,
318,军工最近怎么样,行情解读,问有什么事件和资讯,择时&带场景类等,持仓信息导流（自选、账单、持有资产等）,
319,这个基金怎么一直跌,产品信息查询,问客观指标,其他,问未来影响,
320,几号才能卖出,行情解读,问涨跌及解读,择时&带场景类等,产品信息查询,
321,016896属于哪个板块,公司董监高,产品信息查询,问财报及事件,整体收益分析,
322,房地产分析,行情解读,单品收益分析,基本信息（基金、定期等等）,条件选基,
323,买1年能得多少,涨跌及解读,投教&金融&非金融名词,其他,基金经理,
324,定投的好处是什么,投教&金融&非金融名词,问财报及事件,选品,行情解读,
325,今天涨幅为零?,买卖建议,问客观指标,公司董监高,产品信息查询,
326,腾讯大模型有什么特点,问未来影响,新闻资讯,投教&金融&非金融名词,问买卖建议,
327,银华心怡灵活配置混合a,产品信息查询,择时&带场景类等,基本信息(基金、定期等等),单品收益分析,
328,可以取现吗,基本信息（基金、定期等等）,问买卖建议,产品评测,产品信息查询,
