id,question,A,B,C,D,answer
39,大盘股,大盘股是指流通股本或市值总额较小的股票，它们通常是一些实力薄弱、收益不稳定、风险较大的企业，比如传统行业的小中型上市公司。,指流通股本或市值总额较大的股票，大盘股企业实力强、收益稳定、风险小，通常为造船、钢铁、石化等大型上市企业。按晨星的分类标准，将所有股票按市值从大到小排序，累计市值处于总市值前70%的股票就是大盘股，后10%的是小盘股，中盘股介于二者之间。,大盘股和小盘股的区分并不是基于流通股本或市值总额大小，而是取决于企业的经营模式和行业定位。大盘股往往是一些创新型企业，比如科技公司、互联网公司等，而小盘股则更倾向于传统的实体产业，如制造业、建筑业等。 这种分类方式更有利于投资者的选择和投资策略的制定。,根据晨星的分类标准，把所有股票按市值从小到大排序，累计市值处于总市值前70%的股票被定义为小盘股，后10%的则是大盘股，中盘股介于这两者之间。大盘股往往是一些新兴行业的创新型公司，而小盘股则喜欢投资于传统行业的老牌企业。,B
40,开放式基金,基金规模在发行前没有确定，而是根据市场需求动态调整，在发行完毕后的规定期限内基金规模可以随时变化的基金。封闭期内投资者可以随时向发行机构买卖基金份额，但不可通过场内交易。,基金规模在发行前是一个范围，具体规模根据投资者预约量决定，在发行完毕后的规定期限内基金规模可以小幅波动的基金。封闭期内投资者可以通过场内交易买卖基金份额，但不可向发行机构购买或出售。,基金规模在发行前已确定，在发行完毕后的规定期限内基金规模固定不变的基金。封闭期内投资者不能向发行机构买卖基金份额，但可通过场内交易。,基金规模在发行前不确定，会根据投资者需求进行实时调整，在发行完毕后的规定期限内基金规模会逐渐减少的基金。封闭期内投资者可以在场外进行买卖基金份额，但不能通过场内交易。,C
41,恒生生物科技,板块特色：板块更多聚焦于港股电子行业的生物科技属性，具有较强的创新属性。,1、板块简介：主要投资于在香港上市的生物科技公司，反映该类公司的整体表现。 2、板块特色：板块更多聚焦于港股医药的生物科技属性，具有较强的创新属性。,板块简介：主要投资于在香港上市的金融科技公司，反映该类公司的整体表现。,板块简介：主要投资于在香港上市的房地产公司，反映该类公司的整体表现。,B
42,持股热门度,数值越低，说明基金越倾向于选择冷门股票，反之则越倾向于选择热门股票。衡量基金持仓个股在市场中的热门情况。取基金最近1期半年报或年报公布的数据，用所有持仓个股被其它偏股基金持有的数量，按持仓市值进行加权平均计算。,数值越高，说明基金越倾向于选择热门股票，反之则越倾向于选择冷门股票。 衡量基金持仓个股在市场中的热门情况。 取基金最近1期半年报或年报公布的数据，用所有持仓个股被其它偏股基金持有的数量，按净资产占比进行加权平均计算。,数值越高，说明基金越倾向于选择冷门股票，反之则越倾向于选择热门股票。衡量基金持仓个股在市场中的热门情况。取基金最近1期半年报或年报公布的数据，用所有持仓个股被其它偏股基金持有的数量，按净资产占比进行加权平均计算。,数值越低，说明基金越倾向于选择热门股票，反之则越倾向于选择冷门股票。衡量基金持仓个股在市场中的冷门情况。取基金最近1期半年报或年报公布的数据，用所有持仓个股被其它偏股基金持有的数量，按净资产占比进行加权平均计算。,B
43,收益回撤比,数值越大越好 收益回撤比衡量基金每承受一单位回撤，可获得的超额收益。数值越大越好，表示基金性价比越高。,数值越大越糟糕 收益回撤比无法衡量基金的风险回撤情况和获得的超额收益。数值越大越糟糕，表示基金性价比越低。,数值越小越好 收益回撤比衡量基金每承受一单位回撤，可获得的超额收益。数值越小越好，表示基金性价比越高。,数值越小越糟糕 收益回撤比衡量基金每承受一单位回撤，可获得的超额收益。数值越小越糟糕，表示基金性价比越低。,A
44,指数,股票价格指数是一种反映股票市场总体价格水平和变动情况的指标，但它并不准确，因为它只是对一些代表性股票的价格进行计算得到的，可能不能真实反映整个市场的情况。如果指数上涨，并不意味着股票的平均价格就会上涨。,股票价格指数是一种虚假的指标，它并不能真实地反映股票市场的价格水平和变动情况。这个指标使用的代表性股票可能会受到各种因素的影响，导致其不准确。如果指数上涨，并不代表股票的平均价格会上涨。,全称“股票价格指数”，是反映股票市场总体价格水平和变动情况的指标。这个指标一般是对一些代表性股票的价格进行计算得到的。如果指数上涨，代表股票的平均价格上涨。,股票价格指数是一种无关紧要的指标，它无法准确反映股票市场的总体价格水平和变动情况。它只是基于一些随机选择的股票价格进行计算得出的，因此完全没有参考价值。如果指数上涨，也并不能说明股票的平均价格上涨。,C
45,期货,一般指“期货合约”，是买卖双方约定在未来某个时间点、以某个价格来交易的商品，所签订的合约。期货的“货”可以是实物商品（如黄金、棉花），也可以是金融工具（股票、债券）。期货合约本身也可以买卖。,一般指“股票合约”，是买卖双方约定在未来某个时间点、以某个价格来交易的票据，所签订的合约。期货的“货”可以是实物商品（如黄金、棉花），也可以是金融工具（股票、债券）。期货合约本身也可以买卖。,一般指“期货市场”，是买卖双方约定在未来某个时间点、以某个价格来交易的商品，所签订的协议。期货的“货”可以是实物商品（如黄金、棉花），也可以是金融工具（股票、债券）。期货市场本身也可以买卖。,一般指“炒股票”，是买卖双方约定在未来某个时间点、以某个价格来交易的商品，所签订的合约。期货的“货”可以是实物商品（如黄金、棉花），也可以是金融工具（股票、债券）。期货合约本身也可以买卖。,A
46,滚动盈利概率,数值无关重要度 所选区间内，任意时点买入该基金，获得正收益的概率，数值并不影响基金盈利的可能性。,数值越大越差 所选区间内，任意时点买入该基金，获得负收益的概率，数值越大越差，表示基金亏损的可能性更高。,数值越大越好 所选区间内，任意时点买入该基金，获得正收益的概率，数值越大越好，表示基金赚钱的可能性更高。,数值越小越好 所选区间内，任意时点买入该基金，获得正收益的概率，数值越小越好，表示基金赚钱的可能性更高。,C
47,盈利概率（月）,数值越大越好 统计所选区间内，基金收益率为负的概率。数值越小越好，表示基金收益稳定性越强。,数值越小越好 统计所选区间内，基金收益率为负的概率。数值越小越好，表示基金收益稳定性越强。,数值越小越好 统计所选区间内，基金收益率为负的概率。数值越大越好，表示基金收益稳定性越强。,数值越大越好 统计所选区间内，基金收益率为正的概率。数值越大越好，表示基金收益稳定性越强。,D
48,私募基金,以非公开方式向特定投资者募集资金的基金。,只有特定投资者有资格参与的基金是一种为了保护投资者利益而设立的投资机制，不对大众开放。,通过非公开方式向特定投资者募集资金的基金也被称为限制性基金，其运作方式相对更加私密和保密。,提供给特定投资者而不是公开的方式来筹集资金的基金，是一种常见的投资工具。,A
49,证券投资基金,证券投资一般指投资房地产、外汇等非金融资产，而基金是一种个人直接进行投资的方式，不需要借助专业基金公司。所以，证券投资基金是通过发行基金份额，由个人自行进行证券投资的基金。,“证券投资”一般指投资股票、债券等金融资产，“基金”是一种大家把钱交给专业基金公司代为投资的方式。所以，证券投资基金就是通过发行基金份额募集资金，进行证券投资的基金。,“证券投资”一般指投资期货、外汇等金融资产，“基金”是一种个人独立进行投资的方式，不需要委托给专业基金公司。因此，证券投资基金是通过发行基金份额来募集资金，进行期货和外汇等证券投资的基金。,“证券投资”一般指投资艺术品、古董等非金融资产，“基金”是一种由个人自行投资的方式，不需要依托基金公司。因此，证券投资基金就是通过发行基金份额，由个人直接进行证券投资的基金。,B
50,超额收益,数值没有影响 统计所选区间内，指数基金超越其所跟踪指数的收益差值，数值与指数基金收益能力无关。,数值越小越好 统计所选区间内，指数基金超越其所跟踪指数的收益差值，数值越小越好，表示指数基金收益能力越强。 。,数值越大越好 统计所选区间内，指数基金超越其所跟踪指数的收益差值，数值越大越好，表示指数基金收益能力越强。,数值越大越差 统计所选区间内，指数基金超越其所跟踪指数的收益差值，数值越大越差，表示指数基金收益能力越弱。,C
51,预定利率,厘定费率时使用的对预计保单现金流进行折现的利率是保险公司根据市场经济情况随机设定的，没有具体的依据。,厘定费率时使用的对预计保单现金流进行折现的利率。指保险公司在为长期寿险产品定价时，会预测所收取保费资金未来的投资收益率，以合理设定提供给客户的年化回报率。 注：预定利率不等于实际的收益率。预定利率用于精算模型中，在保险合同和条款里看不到。,厘定费率时使用的对预计保单现金流进行折现的利率是根据保险公司预测的未来的经济衰退率来确定的。,厘定费率时使用的对预计保单现金流进行折现的利率是保险公司为了提高利润而故意设定的高利率，以降低客户的年化回报率。,B
52,LOF基金,中文名“上市型开放基金”，既能在基金公司、银行、第三方代销平台交易（场外），也能通过证券交易所交易（场内）。很多人常以为L0F基金也是指数基金，其实不然，它既可以是指数基金，也可以是主动型基金。,中文名“上市型开放基金”，既不能在基金公司、银行、第三方代销平台交易（场外），也不能通过证券交易所交易（场内）。很多人常以为L0F基金也是股票型基金，其实不然，它既可以是货币基金，也可以是债券型基金。,中文名“上市型开放基金”，既不能在基金公司、银行、第三方代销平台交易（场外），也不能通过证券交易所交易（场内）。很多人常以为L0F基金也是指数基金，其实不然，它既可以是货币基金，也可以是债券型基金。,中文名“上市型封闭基金”，既不能在基金公司、银行、第三方代销平台交易（场外），也不能通过证券交易所交易（场内）。很多人常以为L0F基金也是指数基金，其实不然，它既可以是指数基金，也可以是主动型基金。,A
53,业绩比较基准,基金和净值型理财产品的管理人，根据同一产品或同类型产品的历史业绩计算得出的预期目标收益率，是完全可靠且保证的。基金和净值型理财产品的收益率始终能够达到预期目标，因此业绩比较基准仅仅是多余的参考指标。,基金以及净值型理财产品的管理人，根据同一产品或同类型产品的历史业绩计算得出的预期目标收益率。基金和净值型理财产品的收益率无法保证，因此用业绩比较基准作为参考，但并不代表实际收益率。,基金和净值型理财产品的管理人，根据同一产品或同类型产品的历史业绩计算得出的预期目标收益率是毫无意义的。基金和净值型理财产品的收益率无法预测，投资者参考业绩比较基准也无济于事，因为实际收益率可能完全不同。,基金和净值型理财产品的管理人，根据同一产品或同类型产品的历史业绩计算得出的预期目标收益率是虚假的。实际上，基金和净值型理财产品的收益率很可能低于预期目标，投资者应该对此保持警惕。,B
54,中概股,中国概念股是指在国内注册、国内上市的中国股票。主要包括两类，一类是在中国大陆注册、国内上市的企业；另一类是在国内注册、国内上市，但主体业务在国外的企业。,“中国概念股”是指在国外上市的非中国股票。主要包括两类，一类是在中国大陆注册、国外上市的企业；另一类是在国外注册、国外上市，但主体业务不在中国大陆的企业。,全名“中国概念股”，指在国外上市的中国股票。主要包括两类，一类是在中国大陆注册、国外上市的企业；另一类是在国外注册、国外上市，但主体业务在中国大陆的企业。,中国概念股是指在国内上市的中国股票，包括在中国大陆注册、国内上市的企业，以及在国外注册、国内上市的企业。,C
55,公募基金,以私密方式向特定投资者募集资金，并以外汇交易为主要投资对象的基金。,以公开方式向社会不特定投资者募集资金，并以房地产为主要投资对象的基金。,以公开方式向社会不特定投资者募集资金、并以证券为主要投资对象的基金。,以闭门方式向特定投资者募集资金，并以大宗商品为主要投资对象的基金。,C
56,利好利空,利好是指有可能刺激股价上涨的好消息，如上市公司业绩突出等。相反，利空是指一些可能导致股价下跌的不利消息，如上市公司被处罚等。,利好是指有可能刺激股价下跌的好消息，如上市公司业绩突出等。,利空是指有可能刺激股价上涨的好消息，如上市公司业绩突出等。,利空是指一些可能导致股价上涨的不利消息，如上市公司被处罚等。,A
57,净值创新高天数,数值越大，代表基金净值创新高能力越强。 若所选区间内某天的基金净值（复权净值），比此前所有时间的净值都高，则认为是该天基金创新高。创新高代表了在此前所有买入的用户，都获得了盈利。 净值创新高天数是统计所选区间内，基金净值创新高的天数总和。,数值越大，代表基金净值创新高能力越强。 若所选区间内某天的基金净值（复权净值），比此前所有时间的净值都高，则认为是该天基金创新高。创新高代表了在此前所有卖出的用户，都获得了盈利。净值创新高天数是统计所选区间内，基金净值创新高的天数总和。,数值越小，代表基金净值创新高能力越强。 若所选区间内某天的基金净值（复权净值），比此前所有时间的净值都高，则认为是该天基金创新高。创新高代表了在此前所有买入的用户，都获得了盈利。净值创新高天数是统计所选区间内，基金净值创新高的天数总和。,数值越大，代表基金净值创新高能力越差。 若所选区间内某天的基金净值（复权净值），比此前所有时间的净值都低，则认为是该天基金创新低。创新低代表了在此前所有买入的用户，都蒙受了亏损。净值创新低天数是统计所选区间内，基金净值创新低的天数总和。,A
58,基金分红,分红是基金单位净值的固定比例，比如基金单位净值是2元，每份额分红0.5元，分红后单位净值变为1.5元。分红可以选择两种形式，“现金分红”直接打钱或者“份额分红”将收益折算成新的基金份额。,指将基金的部分收益返还给投资者，这部分收益是基金单位净值的一部分。比如基金单位净值是2元 ，每份额分红0.2元，分红后单位净值变为1.8元。分红有两种形式 ，“现金分红”直接打钱，“份额分红”把收益折算成份额继续投入该只基金。,分红是基金的一部分收益，它可以通过增加基金单位净值来实现。例如，基金单位净值是2元，每份额分红0.2元，分红后单位净值变为2.2元。分红有两种形式，包括“现金分红”将收益直接付给投资者或者“份额分红”将收益用于增加投资者的份额。,分红是基金的一种方式，它将投资者的收益以基金单位净值的一定比例返还给他们。举个例子，假设基金单位净值为2元，每份额分红0.2元，那么分红后单位净值将变为2.2元。分红有两种形式可供选择，分别是“现金分红”将收益以现金形式发放给投资者，或者选择“份额分红”将收益转化成新的基金份额。,B
59,基金封闭期,新发基金成立后都会有一段不能申购和赎回的时间，期间以便基金经理做好投资安排， 这就是封闭期。一般开放式基金的封闭期为3个月，封闭式基金则在招募时就定好了封闭期，有的5年，有的10年等等。,封闭期只适用于开放式基金，而封闭式基金可以随时申购和赎回。,新发基金成立后不需要封闭期，投资者可以随时申购和赎回，无需等待基金经理做好投资安排。,封闭期是指基金成立后一段时间内，仅允许赎回而不允许申购，以便让基金经理集中精力进行投资安排。,A
60,基金管理人,基金管理公司并不负责基金的运作和证券投资，而是主要承担基金销售和推广的责任。公募和私募基金公司等只是提供了基金产品，具体的管理职责由投资者自行承担。证券公司和信托公司并没有基金管理业务。,一般是指基金管理公司，负责基金的运作、证券投资。常见的基金管理公司，就是基金公司（公募和私募）。此外，经证监会批准的证券公司、信托公司等也有基金管理业务，也属于基金管理人。,基金管理公司的主要职责是管理投资者的资金，而非进行基金的运作和证券投资。基金公司仅仅是为投资者提供了基金产品，具体的投资决策和运作工作由投资者自行处理。证券公司和信托公司也不涉及基金管理业务。,基金管理公司主要负责基金的销售和生产，不涉及证券投资。常见的基金管理公司包括保险公司和银行。此外，证券公司、信托公司等不属于基金管理人。,B
61,基金销售机构,是指经过证监会注册、取得基金销售业务资格的机构。基金销售分为直销和代销，直销机构包括银行、证券公司、独立基金销售机构（如蚂蚁基金）等，而代销机构指的是基金管理人本身。基金销售不需要合法牌照，只要有足够的市场渠道即可。,是指经过证监会注册、取得基金销售业务资格的机构。基金销售分为直销和代销，直销机构有独立的基金销售机构（如蚂蚁基金），而代销机构包括银行、证券公司等。基金销售并非所有机构都需要合法牌照，一些机构可以依靠其他途径进行基金销售活动。,是指经过证监会注册、取得基金销售业务资的机构。基金销售分为直销和代销，直销机构就是基金管理人本身，代销机构有银行、证券公司、独立基金销售机构（如蚂蚁基金）等。基金销售必须要有合法牌照，否则视为非法集资。,是指经过证监会注册、取得基金销售业务资格的机构。基金销售仅分为直销，代销是不存在的概念。直销机构有银行、证券公司、独立基金销售机构（如蚂蚁基金）等。基金销售并非必须拥有合法牌照，只要能赢得投资者的认可即可继续开展业务。,C
62,微笑曲线,描述的是基金净值先下跌后回升的过程，期间投资者也经历了“亏损→持续亏损→顶住压力坚持定投→回本→盈利”的过程。微笑曲线的左侧是痛苦的，因为市场正在下跌，但此时如果停止定投，容易错过微笑曲线的右侧。,描述的是基金净值一直上涨的过程，期间投资者也经历了“盈利→持续盈利→继续坚持定投→更多盈利→非常满意”的过程。微笑曲线的左侧是充满希望的，因为市场一直上涨，投资者有机会实现更大的收益，右侧的微笑曲线令人愉悦。,描述的是基金净值先上涨后下跌的过程，期间投资者也经历了“盈利→持续盈利→无法保持盈利→放弃定投→亏损→亏得更多”的过程。微笑曲线的左侧是愉快的，因为市场正在上涨，但此时如果继续定投，可能会错过微笑曲线的右侧。,描述的是基金净值一直下跌的过程，期间投资者也经历了“亏损→持续亏损→无法承受压力放弃定投→继续亏损→亏得更多”的过程。微笑曲线的左侧充满挫败感，因为市场不断下跌，投资者很难看到右侧的微笑曲线。,A
63,怎么选定投基金,波动小的基金适合定投，比如被动型基金和窄基指数基金。在波动较小的情况下，更容易以较高的价格建仓，以追求更高的收益。在选择定投的目标基金时，不需要考虑估值。目前主流的挑选方法是根据定投基金所跟踪指数的市值，市值高的较适合布局。,波动大的基金不适合定投，比如主动型基金和宽基指数基金。在波动中，更容易以较高的价格购买基金份额，增加成本。在选择定投的目标基金时，估值并不重要。目前主流的挑选方法是根据定投基金所跟踪指数的PE估值，估值高的较适合布局。,波动小的基金适合定投，比如被动型基金和窄基指数基金。在波动较小的情况下，更容易以较高的价格建仓，以追求更高的收益。在选择定投的目标基金时，只需关注估值。目前主流的挑选方法是根据定投基金所跟踪指数的PE估值，估值高的较适合布局。,一般来说，波动大的基金适合定投，比如主动型基金和宽基指数基金。在波动中，更有机会以较低的价格积攒筹码摊低成本。在选择定投的目标基金时，还得注重估值。目前主流的挑选方法是根据定投基金所跟踪指数的PE估值，估值低的较适合布局。,D
64,持有1年超赛道收益率,数值越大越好，表示该基金超越赛道的收益能力越强。 统计所选区间内，任意时点买入该基金并持有1年，获得超越赛道基准指数的平均收益率。 通过该数据回测，可以直观的看出历史上不择时选择该基金，获得超越赛道的平均收益率。,数值越小越好，表示该基金超越赛道的收益能力越弱。 统计所选区间内，任意时点买入该基金并持有1年，获得超越赛道基准指数的平均亏损率。 通过该数据回测，可以直观的看出历史上不择时选择该基金，获得超越赛道的平均亏损率。,数值越大越好，表示该基金超越赛道的亏损能力越强。 统计所选区间内，任意时点买入该基金并持有1年，获得超越赛道基准指数的平均亏损率。 通过该数据回测，可以直观的看出历史上不择时选择该基金，获得超越赛道的平均亏损率。,数值越大越好，表示该基金落后于赛道的收益能力越强。 统计所选区间内，任意时点买入该基金并持有1年，获得落后于赛道基准指数的平均收益率。 通过该数据回测，可以直观的看出历史上不择时选择该基金，获得落后于赛道的平均收益率。,A
65,持股增长率,数值越高，说明基金持仓个股的净利润增速越低，反之则持仓个股净利润增速值越大。衡量基金持仓个股，加权平均的净利润增速情况。一般而言持股的净利润增速越低，基金中资产的成长性越好。取基金最近1期半年报或年报公布的数据，用所有持仓个股的净利润_TTM，按净资产占比进行加权平均计算。,数值越小，说明基金持仓个股的净利润增速越高，反之则持仓个股净利润增速值越大。衡量基金持仓个股，加权平均的净利润增速情况。一般而言持股的净利润增速越高，基金中资产的成长性越差。取基金最近1期半年报或年报公布的数据，用所有持仓个股的净利润_TTM，按净资产占比进行加权平均计算。,数值越高，说明基金持仓个股的净利润增速越高，反之则持仓个股净利润增速值越小。 衡量基金持仓个股，加权平均的净利润增速情况。一般而言持股的净利润增速越高，基金中资产的成长性越好。 取基金最近1期半年报或年报公布的数据，用所有持仓个股的净利润_TTM，按净资产占比进行加权平均计算。,数值越低，说明基金持仓个股的净利润增速越高，反之则持仓个股净利润增速值越大。衡量基金持仓个股，加权平均的净利润增速情况。一般而言持股的净利润增速越高，基金中资产的成长性越差。取基金最近1期半年报或年报公布的数据，用所有持仓个股的净利润_TTM，按净资产占比进行加权平均计算。,C
66,最大回撤,数值越小越好，表示基金下跌幅度越小。 统计所选区间内，买入该基金可能出现的最大亏损。,数值越大越好，表示基金下跌幅度越大。统计所选区间内，买入该基金可能出现的最大盈利。,数值越大越好，表示基金下跌幅度越大。统计所选区间内，买入该基金可能出现的最大收益。,数值越大越好，表示基金下跌幅度越大。统计所选区间内，买入该基金可能出现的最小盈利。,A
67,最长连续上涨天数,统计所选区间内，基金日收益率连续为负的天数。数值越小越好，表示基金亏损不稳定性越强。,统计所选区间内，基金日收益率连续为负的天数。数值越大越好，表示基金亏损稳定性越强。,数值越大越好 统计所选区间内，基金日收益率连续为正的天数。数值越大越好，表示基金收益稳定性越强。,统计所选区间内，基金日收益率连续为正的天数。数值越小越好，表示基金收益不稳定性越强。,C
68,标普医疗,板块简介：没有投资于医疗保健板块的公司，无法反映美股医疗保健行业的整体表现。,板块简介：投资于医疗保健板块的公司，无法反映美股医疗保健行业的整体表现。,1、板块简介：投资于医疗保健板块的公司，综合反映美股医疗保健行业的整体表现。 2、板块特色：进入后疫情时代，医疗保健板块中创新能力较强、产品线布局合理的龙头企业未来将迎来新的业务增长机遇。标普医疗板块未来将是分享美股医疗保健行业投资机遇的重要工具。,板块特色：进入后疫情时代，医疗保健板块中创新能力较弱、产品线布局不合理的龙头企业未来将遇到新的业务增长机遇。标普医疗板块未来将不再是分享美股医疗保健行业投资机遇的重要工具。,C
69,标普可选消费,投资于美国低质量消费股票，反映美国个人消费水平以及可选消费行业的整体表现。,在标普美国可选消费指数中，知名的公司包括亚马逊、家得宝、迪斯尼、麦当劳、星巴克、百胜餐饮集团、耐克、通用汽车、福特汽车、万豪、喜达屋等。是投资者直接参与美国可选消费投资机会的重要工具。,可选消费涵盖了家庭消费生活的各个方面，包括媒体、酒店餐饮与休闲、专营零售、互联网零售、多元化零售、服装与奢侈品、家庭耐用消费品、汽车、汽车零配件、休闲设备与用品、综合消费者服务等。,1、板块简介：投资于美国品质消费股票，反映美国个人消费水平以及可选消费行业的整体表现。 2、板块特色： 1）可选消费涵盖了家庭消费生活的方方面面，包括媒体、酒店餐饮与休闲、专营零售、互联网零售、多元化零售、服装与奢侈品、家庭耐用消费品、汽车、汽车零配件、休闲设备与用品、综合消费者服务等。 2）在标普美国可选消费指数中，知名的公司包括亚马逊、家得宝、迪斯尼、麦当劳、星巴克、百胜餐饮集团、耐克、通用汽车、福特汽车、万豪、喜达屋等。是投资者直接参与美国可选消费投资机会的重要工具。,D
70,波动率,又叫“标准差”，是指基金收益率的波动幅度。波动率和最大回撤，都是衡量基金抗风险能力的指标，数值越小，说明基金净值变化越平稳。,又叫“不标准差”，是指基金收益率的稳定性。稳定度和最大回撤，都是衡量基金抗风险能力的指标，数值越大，说明基金净值变化越平稳。,又叫“平均差”，是指基金收益率的波动幅度。波动率和最大回撤，都是衡量基金抗风险能力的指标，数值越大，说明基金净值变化越不稳定。,又叫“波动系数”，是指基金收益率的波动幅度。波动率和最大回撤，都是衡量基金抗风险能力的指标，数值越大，说明基金净值变化越不平稳。,A
71,港股医疗,投资于主要经营医疗保健业务的公司，反映香港医疗行业股票的整体表现，但实际上，在香港医疗行业中，投资并不一定能带来较好的回报。,港股医疗板块是投资者分享中国医疗保健行业投资机遇的重要工具，然而，中国医疗保健行业的发展前景并不乐观，投资者需谨慎考虑。,投资于主要经营医疗保健业务的公司，反映香港医疗行业股票的整体表现，但医疗行业受到政策调整的影响较大，投资存在一定风险。,1、板块简介：投资于主要经营医疗保健业务的公司，反映香港医疗行业股票的整体表现。 2、板块特色：港股医疗板块是投资者分享中国医疗保健行业投资机遇的重要工具。,
72,私募基金,私募基金是一种向公众开放的证券投资基金，投资者无需具备风险识别能力和风险承担能力，购买资金门槛也很低。,私募基金是一种以公开方式向不特定投资者募集资金的证券投资基金，投资者可以轻松参与且风险很低，购买资金门槛也很低。,以非公开方式向特定合格投资者募集资金，并以特定目标为投资对象的证券投资基金。私募基金要求投资者具有较高的风险识别能力以及风险承担能力，相应的购买资金门槛比较高。,私募基金是一种以公开方式向特定合格投资者募集资金，并以广泛的投资目标为投资对象的证券投资基金。私募基金不要求投资者具有风险识别能力和风险承担能力，购买资金门槛也很低。,
73,纳斯达克指数,一般常指“纳斯达克综合指数”，是世界各国纳斯达克股票市场全部股票价格的平均指数，包含了2000多家上市公司股票，如阿里巴巴、腾讯、百度等。,一般常指“纳斯达克综合指数”，是美国纳斯达克股票市场全部股票价格的平均指数，不包含任何公司股票，只是一种虚拟指数。,一般常指“纳斯达克综合指数”，是中国纳斯达克股票市场全部股票价格的平均指数， 是全球包含股票样本数量最大的综合指数，包含了5000多家上市公司股票，如阿里巴巴、腾讯、百度等。,一般常指“纳斯达克综合指数”，是美国纳斯达克股票市场全部股票价格的平均指数， 是全球包含股票样本数量最大的综合指数，包含了5000多家上市公司股票，如苹果、微软、谷歌等。,
74,证券交易所,是证券买卖双方非公开交易的场所。我们平时说的场内基金、场外基金，“场”指的是证券交易所以外的交易场所。企业想上市，可以通过银行或其他金融机构在私下交易市场融资。我们想买卖股票，也可以通过私下交易完成交易。,是证券买卖双方公开交易的场所。我们平时说的场内基金、场外基金，“场”指的就是证券交易所。企业想上市，就通过证券公司，在证券交易所融资。我们想买卖股票，也是在证券交易所完成“场内交易”。,证券交易所是证券买卖双方私下交易的场所。我们平时说的场内基金、场外基金，“场”指的是企业内部的交易平台。企业想上市，可以通过私下交易方式融资。我们想买卖股票，也可以通过私下交易完成交易。,场外基金是指证券买卖双方在私下交易的场所。我们平时说的场内基金，指的是证券交易所以外的交易场所。企业想上市，可以通过证券公司在私下交易市场融资。我们想买卖股票，也可以通过私下交易完成交易。,
75,证券公司,证券公司是专门从事汽车交易的公司，比如买卖二手车。当上市公司想发行汽车，由证券公司承销。当你想买二手车，得找证券公司开户。证券公司也可以买卖房地产等产品，但房地产公司和银行不能买卖二手车。,证券公司是专门从事人力资源服务的公司，比如提供招聘和培训服务。当上市公司想招聘员工，由证券公司承销。当你想找工作，得找证券公司开户。证券公司也可以提供咨询和保险等服务，但咨询公司和银行不能进行人力资源服务。,证券公司是专门从事农产品交易的公司，比如买卖粮食和农产品。当农场想将农产品销售出去，由证券公司承销。当你想购买粮食和农产品，得找证券公司开户。证券公司也可以买卖矿产和能源等产品，但矿产公司和银行不能买卖农产品。,是专门从事证券交易的公司，比如股票买卖。当上市公司想发行股票，由证券公司承销。当你想买股票，得找证券公司开户。证券公司也可以买卖基金等产品，但基金公司和银行不能买卖股票。,
76,长债短债,根据偿还时间不同，偿还期限10年以上的是长期债券，俗称“长债”，偿还期限1年以内的是中期债券，俗称“中债”，大于1年小于10年的是短期债券。中长债的发行机构多以企业为主，短债往往是政府或政府机构解决临时资金周转。,根据偿还时间不同，偿还期限10年以上的是短期债券，俗称“短债”，偿还期限1年以内的是长期债券，俗称“长债”，大于1年小于10年的是中期债券。中长债的发行机构多以企业为主，短债往往是政府或政府机构解决临时资金周转。,根据偿还时间不同，偿还期限10年以上的是长期债券，俗称“长债”，偿还期限1年以内的是短期债券，俗称“短债”，大于1年小于10年的是中期债券。中长债的发行机构多以政府为主，短债往往是企业或政府机构解决临时资金周转。,根据偿还时间不同，偿还期限10年以上的是中期债券，俗称“中债”，偿还期限1年以内的是短期债券，俗称“短债”，大于1年小于10年的是长期债券。中长债的发行机构多以企业为主，短债往往是政府或政府机构解决临时资金周转。,
77,T日,T是台风的缩写，T日即指台风登陆的日期，是人们需要做好防御准备的日子。T日以气象部门发布登陆警报的时间为界限，发布前为T日，发布后为T+1日，即明天的日期。同理T+N日，就是T日之后的第N天。周末和节假日同样需要警惕台风的影响。,T是trade的缩写，T日即交易日，是销售机构办理基金申购赎回等业务的工作日。T日以股市收市时间为界限，下午3点前为T日，3点后为T+1日，“+1”指的是下一个交易日。同理T+N日，就是T日之后的第N个交易日。周末和节假日不属于交易日。,T是时光旅行的缩写，T日即指通过时光机器进行时光旅行的日期，是人们前往过去或未来的日子。T日以时光机器启动的时间为界限，启动前为T日，启动后为T+1日，即明天的日期。同理T+N日，就是T日之后的第N天。周末和节假日同样适用于时光旅行的安排。,T并非trade的缩写，而是天气状况的简称，T日即指今天的日期，是人们进行各种活动的日子。T日以午夜12点为界限，早于12点为T日，晚于12点为T+1日，即明天的日期。同理T+N日，就是T日之后的第N天。周末和节假日也纳入了T日的范围。,
