id,question,A,B,C,D,answer
118,伴随二季度气温攀升，主打冲泡热饮的香飘飘进入淡季，上半年整体业绩逐季走低，最终告亏。公司这一业绩表现较去年同期明显好转，但仍未走出淡旺季业绩波动大的困境。 目前香飘飘正值转型关键期，市场关注点更聚焦于多款即饮新品表现。对此，公司相关人士表示：即饮铺货仍在有序的推进中，目前趋势不错，后续的情况还需要进一步的观察。他同时强调：“半年的试销，进一步给了我们很多的信心。” 据了解，公司新品推广进度不一，瓶装冻柠茶已经逐渐在杭州商超渠道铺开，进入了主流市场，瓶装牛乳茶推出时间较短，线下渠道还较为少见。公司此前接受财联社记者调研时曾表示，即饮销售团队预计要到今年8-9月才能基本成型。考虑到Q3为即饮饮品消费旺季，新品对业绩的贡献预计在Q3将逐渐明朗。 7月11日晚，香飘飘披露半年度业绩预告，预计上半年度实现营收约11.7亿元，同比增长36.05%左右，归母净利润亏损4400万元左右，与上年同期相比亏幅明显缩窄。对此业绩表现，前述公司人士评价为“恢复增长中”。 近期，香飘飘接受机构调研也对二季度业绩进行了简单介绍。公司表示，二季度，公司冲泡产品处于销售淡季，即饮产品逐渐步入旺季。相比去年同期，果汁茶销量有所恢复，瓶装冻柠茶反馈较为积极，瓶装牛乳茶由于推出时间较短，还需要进一步观察。 分季度看，二季度营收和净利润环比均有明显缩水，其中，二季度营收约5亿元，环比下滑约25%，归母净利润亦在一季度约585万基础上转亏。整体看，上半年业绩走势和过去几年并无显著区别，二季度一般是公司每年业绩低谷，此后业绩逐季提升，最终在四季度实现大部分营收和净利润。,香飘飘上半年业绩亏损，且表现持续不佳。转型期公司推出多款即饮新品，但铺货进展缓慢且趋势不明朗。预计Q3即饮产品对业绩的贡献可能有限。,香飘飘上半年业绩亏损，但表现有所好转。转型期公司推出多款即饮新品，铺货进展顺利且趋势良好。预计Q3即饮产品将逐渐贡献业绩。,香飘飘上半年业绩亏损，且表现进一步恶化。公司转型推出的多款即饮新品面临铺货难题，趋势持续不佳。预计Q3即饮产品将进一步拖累业绩。,香飘飘上半年业绩盈利，但表现有所下滑。转型期公司推出多款即饮新品，铺货进展困难且趋势不佳。预计Q3即饮产品将逐渐拖累业绩。,
119,近日，醋酸行情一改上半年颓势，8月单月涨幅超30%，价格重新站上4000元关口。江苏索普工作人员告诉财联社记者，目前订单情况良好，基本能生产多少就能卖出多少。 业内人士告诉财联社记者，5月底时醋酸企业整体库存还在15万吨以上，而7月底时已减少5万吨左右。前期醋酸生产企业库位降低，为8月醋酸价格上涨提供了前提条件。 财联社记者注意到，8月初醋酸均价在3066.67元/吨，自月中起行情突变价格迅速冲高，月末价格4066.67元/吨，一个月内涨价达千元，涨幅32.61%，价格较年初也上涨37.85%，刷新年内新高。 醋酸涨价首先与供应端有一定关系。卓创资讯醋酸高级分析师郭珣告诉财联社记者，8月初至今，江苏、山东、河南及天津地区的多家冰醋酸生产企业出现故障停车及降负情况，尽管装置波动时间均不长，但在库存不高的背景之下，仍然对现货供应及业者心态产生了一定影响。 在需求端，相关企业人士则表示，醋酸下游呈现出补库存的需求，可能和行业需求恢复有关，但这种恢复是即时性还是长期性还需要继续观察。 作为下游采购方，醋化股份工作人员告诉财联社记者，公司所有产品均使用醋酸为原料，采购来源一般是华鲁恒升、江苏索普等。“近日确实在涨价，（醋酸）它涨我们也涨，只能说可能增加营业收入，但利润空间能增加多少还不一定。” 而面对醋酸价格的快速回暖，上半年由于行情弱势致使业绩承压的醋酸企业也有机会“喘口气”。 “（价格变化）确实很快，一下子就涨起来了，”江苏索普工作人员表示，公司目前开工率大概在90%，近期行情不错的情况下公司也在抓紧生产，争取多产多卖一些。 华鲁恒升工作人员告诉财联社记者，公司醋酸生产开工一直是满的，目前正常出货，随着价格上升，公司盈利空间也相应增大，不过醋酸占公司业务收入不少很大。财联社记者了解到，华鲁恒升目前醋酸设计产能为50万吨，控股子公司在建产能100万吨。 对于醋酸后续价格走势，郭珣告诉财联社记者，目前还有涨的空间，开工已经有所提升，不过库存还是不高，后续要关注需求端变化，节前备货的影响，湖北新醋酸装置投产进度等，还有醋酸装置是否仍有故障停车。,醋酸价格在8月份快速上涨，涨幅超过30%，达到4000元/吨。供应端故障停车和下游需求恢复是价格上涨的原因。醋酸企业有望缓解上半年承压的业绩。,醋酸价格在8月份稳定下跌，跌幅超过30%，降至4000元/吨。供应端运行正常和下游需求疲软是价格下跌的原因。醋酸企业面临上半年业绩下滑的压力。,醋酸价格在8月份持续下滑，跌幅超过30%，跌至4000元/吨。供应端流畅和下游需求疲弱是价格下跌的原因。醋酸企业难以缓解上半年承压的业绩。,醋酸价格在8月份迅速下滑，跌幅超过30%，降至4000元/吨。供应端故障停车和下游需求疲软是价格下跌的主要原因。醋酸企业难以扭转上半年承压的业绩下滑趋势。,
120,营收翻倍，净利润翻两倍，现金流增至9亿多元，前三季度走完，协鑫集成体验了一把“腰包鼓鼓”的感觉，而随着芜湖一期10GWTOPCon电池的全线达产，业内人士称公司业绩表现有望进一步延续。 10月27日晚间，协鑫集成发布2023年第三季度报告显示，前三季度实现营业收入94.12亿元，同比增长97.43%；归母净利润1.42亿元，同比增长240.78%。 其中第三季度实现营业收入38.06亿元，同比增长93.40%，归母净利润3093万元，同比增长122.30%。其中截至三季度末，公司经营活动产生的现金流量净额达到9.15亿元，同比增长1597.92%。 对于业绩增长和现金流情况大幅改善，协鑫集成公告表示，主要系报告期内销量增长和收款情况良好所致。 协鑫集成相关负责人向财联社记者表示，前三季度公司充分把握市场机遇，连续中标入围国央企组件采购项目，实现了组件出货量的大幅增长。 协鑫集成此前发布半年报显示，公司加强与国内“五大六小”发电集团以及多家海外大型国家电力集团、分销商、新能源开发投资集团的战略合作伙伴关系，积极参与国央企光伏组件集采项目投标，连续中标入围国央企组件采购项目，上半年公司中标体量行业领先，储备订单充足。 同时，公司此前披露的芜湖高效TOPCon电池产能的建设迎来新进展，该负责人向财联社记者表示，目前芜湖一期10GW电池已全线达产，并实现了对合肥、阜宁组件基地的批量供货，有效保障了大规模N型TOPCon订单的交付能力。 据了解，目前协鑫集成芜湖电池量产平均效率突破25.6%，处于行业TOPCon电池效率第一梯队。 业内人士告诉财联社记者，随着芜湖基地的全面达产，协鑫集成电池、组件一体化配套能力大幅提升，公司盈利能力有望进一步增强。 谈及后续发展规划，协鑫集成负责人进一步向财联社记者表示，协鑫集成将持续着力提升产品核心竞争力，把握住N型发展机遇，推进储备TOPCon4.0以及HJT、XBC等技术应用，在管理降本、技术研发、销售布局、供应链等方面持续发力，积极应对行业波动。,协鑫集成前三季度营收翻倍，净利润涨两倍，现金流增至9亿，随着芜湖一期10GW电池全线达产，公司业绩有望进一步增长。,协鑫集成前三季度营收下降一半，净利润减少一倍，现金流降至9亿，随着芜湖一期10GW电池全线停产，公司业绩未来可能继续下滑。,协鑫集成前三季度营收下降一半，净利润减少一倍，现金流降至9亿，随着芜湖一期10GW电池全线停产，公司业绩有望进一步下滑。,协鑫集成前三季度营收持平，净利润保持不变，现金流降至9亿，随着芜湖一期10GW电池全线达产，公司业绩有望进一步下滑。,
121,财联社8月30日讯，据国资委网站，8月29日，国务院国资委党委书记、主任张玉卓主持召开国有企业经济运行第四次圆桌会议，详细了解高端装备制造、发电、通信、水运、化工、商贸等行业中央企业经济运行情况、面临的挑战问题，听取企业下一步工作安排及意见建议，研究细化工作举措，帮助企业协调解决实际困难，加快推动国资央企不断塑造高质量发展新优势，为国民经济持续恢复向好、稳定健康发展作出更大贡献。国务院国资委党委委员、副主任袁野出席会议。 会上，6家中央企业负责同志介绍了当前企业生产经营、战略性新兴产业发展情况。张玉卓认真听取大家发言，对企业准确研判行业发展趋势，抢抓订单、压缩成本、管控风险取得的成效给予充分肯定，围绕企业当前在集成电路、化工新材料、新一代通信技术、生物医药、工业母机、绿色能源等领域发展遇到的问题与大家深入交流，表示国务院国资委将对企业反映的问题、提出的建议，分类梳理研究，建立工作台账，完善政策措施，加快推动解决，以更大力度鼓励支持企业敢投、敢闯、敢干。 张玉卓强调，要认真学习贯彻习近平总书记关于国有企业改革发展和党的建设的重要论述，按照党中央对经济形势的科学判断和对经济工作的决策部署，保持推动高质量发展的定力，加快推动传统产业转型升级，在战略性新兴产业优布局、上规模、提水平上持续发力、久久为功。要眼睛向内、管理挖潜，用好用足国家、地方出台的政策，加快打造高端化差异化竞争优势，以技术和产品优势赢得市场竞争优势，当好行业龙头企业、标杆企业。要依靠创新打开发展新空间，深刻把握战略性新兴产业发展特征，围绕强化技术攻关、优化产业组织、集聚产业要素、培育产业生态、激发人才活力等关键着力点，有效发挥主体支撑和融通带动作用，强化与产业链上各类所有制企业协同合作，抓紧打造一批具有国际竞争力的战略性新兴产业集群和产业领军企业。要坚持正确政绩观、发展观，强化高风险业务管控，压实安全生产责任，防范化解重大风险，真正把效益做实，不断提升企业价值创造能力。 国务院国资委副秘书长、有关厅局负责同志参加会议。,国务院国资委召开会议 深入了解中央企业经济运行情况和面临挑战 提出解决问题的工作举措 强调推动高质量发展 坚持创新驱动,国务院国资委开会了，但是他们对中央企业经济运行情况和面临挑战没有深入了解，也没有提出解决问题的工作举措。他们并不关心推动高质量发展和坚持创新驱动。,国务院国资委没有召开会议，对中央企业经济运行情况和面临挑战毫不关心，也没有提出解决问题的工作举措。他们并不重视推动高质量发展和坚持创新驱动。,国务院国资委召开会议，听取了中央企业经济运行情况和面临挑战的汇报，但是没有提出任何解决问题的工作举措。强调推动高质量发展和坚持创新驱动只是口头上的说辞，实际上并不重视。,
122,财联社8月15日讯，国家统计局数据显示，1—7月份，全国房地产开发投资67717亿元，同比下降8.5%；其中，住宅投资51485亿元，下降7.6%。1—7月份，商品房销售面积66563万平方米，同比下降6.5%，其中住宅销售面积下降4.3%。商品房销售额70450亿元，下降1.5%，其中住宅销售额增长0.7%。7月末，商品房待售面积64564万平方米，同比增长17.9%。其中，住宅待售面积增长19.5%。 2023年1—7月份全国房地产市场基本情况 一、房地产开发投资完成情况 1—7月份，全国房地产开发投资67717亿元，同比下降8.5%（按可比口径计算，详见附注6）；其中，住宅投资51485亿元，下降7.6%。 1—7月份，房地产开发企业房屋施工面积799682万平方米，同比下降6.8%。其中，住宅施工面积563026万平方米，下降7.1%。房屋新开工面积56969万平方米，下降24.5%。其中，住宅新开工面积41546万平方米，下降25.0%。房屋竣工面积38405万平方米，增长20.5%。其中，住宅竣工面积27954万平方米，增长20.8%。 二、商品房销售和待售情况 1—7月份，商品房销售面积66563万平方米，同比下降6.5%，其中住宅销售面积下降4.3%。商品房销售额70450亿元，下降1.5%，其中住宅销售额增长0.7%。 7月末，商品房待售面积64564万平方米，同比增长17.9%。其中，住宅待售面积增长19.5%。 三、房地产开发企业到位资金情况 1—7月份，房地产开发企业到位资金78217亿元，同比下降11.2%。其中，国内贷款9732亿元，下降11.5%；利用外资30亿元，下降43.0%；自筹资金23916亿元，下降23.0%；定金及预收款27377亿元，下降3.8%；个人按揭贷款13950亿元，下降1.0%。 四、房地产开发景气指数 7月份，房地产开发景气指数（简称“国房景气指数”）为93.78。,1-7月份，全国房地产开发投资没有下降8.5%，住宅投资没有下降7.6%。商品房销售面积没有下降6.5%，销售额没有下降1.5%。商品房待售面积没有增长17.9%。,1-7月份，全国房地产开发投资上升8.5%，住宅投资上升7.6%。商品房销售面积上升6.5%，销售额上升1.5%。商品房待售面积减少17.9%。,1-7月份，全国房地产开发投资增长8.5%，住宅投资增长7.6%。商品房销售面积增长6.5%，销售额增长1.5%。商品房待售面积下降17.9%。,1-7月份，全国房地产开发投资下降8.5%，住宅投资下降7.6%。商品房销售面积下降6.5%，销售额下降1.5%。商品房待售面积增长17.9%。,
123,财联社10月26日讯，据交通运输部网站消息，交通运输部10月份例行新闻发布会10月26日召开。 交通运输部政策研究室副主任、交通运输部新闻发言人孙文剑表示，一年来，试点取得积极进展。一是规模效应开始显现。百余家创新主体投入自动驾驶车辆1000余台，自动驾驶应用的规模效应渐显。北京、上海、广州等城市实现了自动驾驶出行服务准商业化运行，天津港、上海港、厦门远海码头等试点单位部署了200余台自动驾驶集卡或自动驾驶水平运输设备，实现了常态化运行。 二是技术得到提升。试点单位积极开展技术验证，促进多源感知数据融合、自动驾驶车辆管理和调度等技术提升。 三是促进了交通新基建发展。部分试点单位部署了一批智能路侧系统、数据平台等，带动交通运输领域新型基础设施建设，大家可能也注意到了，近期在苏州，首条满足车路协同式自动驾驶等级的全息感知智慧高速公路已经投用。四是标准化取得进展。起草或发布了9项技术标准，支撑自动驾驶产业发展，比如：车路协同系统路侧基础设施总体技术要求、港口自动驾驶集装箱卡车运行技术要求、港口无人驾驶集装箱车技术要求等，围绕个性化出行服务、集装箱水平运输等场景，形成了较为成熟的解决方案。 孙文剑表示，“我们希望在第一批基础上，总结经验和不足，进一步丰富应用场景、扩大试点规模，打造常态化运输服务和全流程自动化作业模式，促进自动驾驶技术与交通运输深度融合。”,自动驾驶试点取得积极进展，规模效应显现，技术提升，交通新基建发展，标准化进展。交通运输部希望进一步丰富应用场景，扩大试点规模，促进自动驾驶技术与交通运输融合。,自动驾驶试点取得消极进展，规模效应未显现，技术倒退，交通新基建停滞不前，标准化未取得进展。交通运输部希望进一步限制应用场景，缩小试点规模，阻碍自动驾驶技术与交通运输融合。,自动驾驶试点取得消极进展，规模效应不显现，技术倒退，交通新基建停滞，标准化未取得进展。交通运输部希望进一步限制应用场景，缩小试点规模，阻碍自动驾驶技术与交通运输融合。,自动驾驶试点取得积极退步，规模效应不明显，技术下降，交通新基建发展受阻，标准化未达成。交通运输部希望进一步限制应用场景，缩小试点规模，阻碍自动驾驶技术与交通运输融合。,
124,当地时间周三（10月11日），能源巨头埃克森美孚宣布将以全股票交易方式收购先锋自然资源（PioneerNaturalResources），交易价格为每股253美元，总价值达595亿美元。 根据协议的条款，先锋股东每持有一股先锋股票，将获得2.3234股埃克森美孚的股票。声明称，两家公司的董事会已一致批准该交易，不过尚需经过监管的审查和先锋股东的批准，交易预计将于2024年上半年完成。 据了解，这将成为埃克森1999年出资737亿美元购买美孚以来规模最大的一笔交易，也是今年年初以来价值最高的一笔并购案。 与之相比，去年也只有微软宣布收购动视暴雪（687亿美元）、印度HDFC银行收购住房发展金融公司（640亿美元）和博通收购VMware（610亿美元）超过了这个金额。 新闻稿称，收购交易将把先锋公司位于二叠纪超过85万英亩的土地与埃克森美孚57万英亩土地合并在一起，预计新实体将在该区域拥有约160亿桶石油当量资源。 来源：埃克森美孚新闻稿 交易完成后，埃克森美孚二叠纪盆地的产量将比2023年的产量增加一倍以上，达到每天130万桶石油当量，成为该区域最大的石油生产商，预计到2027年还将增加到每天约200万桶。 埃克森美孚CEO伍德伦（DarrenWoods）写道，“我们两家公司的综合能力，将提供远超任何一家单独公司创造长期价值的能力。” 有媒体原因知情人士的话称，收购先锋自然资源，有望让埃克森美孚今后十年锁定低成本石油生产。数据显示，先锋自然资源的页岩油气开采平均成本约每桶10.5美元。 财联社先前的报道提到，花旗分析师称，整合二叠纪盆地页岩油的想法逻辑是正确的，规模经济将带来巨大收益，“这种特殊的组合将在二叠纪盆地创造出一家最大的参与者，同时交易溢价也不大，我们预计能产生积极的投资回报。” 伍德伦还补充道，合并还汇集了两家公司的环境经验，计划将先锋公司净零时间点从2050年提前到2035年。,埃克森美孚以贷款方式将兼并先锋自然资源，交易总价值为585亿美元。预测交易将在2024年下半年完成。,埃克森美孚以全股票交易方式将被收购先锋自然资源，交易总价值为595亿美元。此交易将使埃克森成为二叠纪盆地最小的石油生产商之一。预计交易将在2024年下半年完成。,埃克森美孚以现金交易方式将收购先锋自然资源，交易总价值为795亿美元。预计交易将在2024年完成。,埃克森美孚以全股票交易方式将收购先锋自然资源，交易总价值为595亿美元。此交易将使埃克森成为二叠纪盆地最大的石油生产商之一。预计交易将在2024年上半年完成。,
125,财联社7月11日讯，胡锡进7月11日发表炒股心得，他表示，老胡今天的账号跟着大盘一起红，新增账面盈利1126元。我的初步印象是，大盘涨，我就能盈利，否则我就会亏损。对那些在熊市里敢于坚持炒股的人，老胡真是佩服他们的心态和水平。我现在是看好大盘会震荡上行，如果面临下行的大趋势，我还没有概念自己该怎么办。一些人指责老胡不是来炒股，是来“炒流量”的。说实话，我炒股能够带来额外流量，这对我是个意外。我确实有额外动机，但那是想通过炒股切身感受股民的悲欢喜怒，为自己增加进一步洞悉中国经济和社会的重要视角。我相信，股市在中国经济中的权重只会越来越大。 以下为全文： 老胡今天的账号跟着大盘一起红，新增账面盈利1126元。我的初步印象是，大盘涨，我就能盈利，否则我就会亏损。对那些在熊市里敢于坚持炒股的人，老胡真是佩服他们的心态和水平。我现在是看好大盘会震荡上行，如果面临下行的大趋势，我还没有概念自己该怎么办。 一些人指责老胡不是来炒股，是来“炒流量”的。说实话，我炒股能够带来额外流量，这对我是个意外。我确实有额外动机，但那是想通过炒股切身感受股民的悲欢喜怒，为自己增加进一步洞悉中国经济和社会的重要视角。我相信，股市在中国经济中的权重只会越来越大。 我想说，虽然股评满天飞，但在我炒股之前，那些股评除了在发生股灾酿成重大社会动向的时候，基本影响不到我，我在大多数时候也很少关注股市跌了还是涨了。我作为一名时政评论员，平日里可以对股市漠不关心，却能正常地写各种文章，而且“混得还行”，是个“大V”，说明股市里的一切对中国社会的影响偏弱了，那里的信息和情绪一定程度上是在“内循环”。 这似乎是不应该的。那么多人把钱投入了股市，那些钱支持了许多中国企业的发展，但是社会对那些股民、也是投资者的关心有些少了。那些股民，或者说整个股市，做了巨大贡献，共同参与、创造了中国经济的一个重要动力，但他们没有获得应有的话语权，这个群体对中国经济政策的影响有些不成比例，这是一个问题。如果国家想进一步发挥股市对推动中国经济发展的作用，如果愿意股市变成对民众来说风险比过去小一些的更广泛的投资场，那么我认为，应该让围绕股市的信息音量放得更高一些，股民群体作为投资者对国家经济政策的外围影响力也应该更大些。,胡锡进表示他通过炒股毫无法体验股民的悲喜，对中国经济和社会一无所知。他认为股市在中国经济中的权重会越来越小，并呼吁减弱对股民的关注和话语权。,胡锡进表示他通过炒股能够切身感受股民的悲喜，增加对中国经济和社会的洞悉。他认为股市在中国经济中的权重会越来越大，并呼吁提高对股民的关注和话语权。,胡锡进声称他通过炒股根本不关心股民的悲喜，对中国经济和社会毫无洞悉。他认为股市在中国经济中的权重会越来越小，并呼吁降低对股民的关注和话语权。,胡锡进表示他通过炒股无法真正感受股民的悲喜，对中国经济和社会的洞悉能力并未增加。他认为股市在中国经济中的权重会越来越小，并呼吁减少对股民的关注和话语权。,
126,2023科创板开市四周年论坛今日在上海正式举行。本届论坛由上海报业集团指导，《科创板日报》联合财联社主办，以“硬核驱动数字创新”为主题。天合光能董办代表参与新能源对话科创家环节。 近期，天合光能等9家一线组件企业发布声明，对新一代矩形硅片中版型组件尺寸标准化达成了共识：2382mm*1134mm。 据了解，天合光能是业内较早推行210R产品解决方案及产业化可行性路径，包括组件版型尺寸2384mm*1134mm、安装孔位置、边框设计、材料工艺、包装物流等全套参数和方案，并倡议硅片电池组件尺寸标准化。 “这样的一个标准化，实际上对于整个产业链各方来说都是受益的。一方面，对于上游的供应商来说，可以更好地进行协同发展；另一方面，对于终端客户来说，可以最大化提供价值，这使得整体的产业链能够呈现一个更加良性、更高质量、更可持续的发展状态。”天合光能董办代表如是说。 当前，天合光能正处于从P型向N型技术迭代的关键时期。天合光能董办代表称，该公司今年将完成N型产能超过电池总产能一半以上的产能建设，并持续在HJT、钙钛矿、叠层等新技术方面进行技术储备与深入研究。 “持续的技术迭代，可以为企业带来更多新机遇。”天合光能董办代表说道。 作为一家聚焦电池组件环节的光伏企业，天合光能近两年来也在向上扩充产业链，包括上游N型硅片、N型硅料的产能建设和布局等。对此，天合光能董办代表解释称：“一方面是出于供应链安全的考虑，另一方面是确保新建的产能都是N型的优质产能。” 与此同时，光储一体化是天合光能未来重点布局的方向之一。据介绍，目前，天合光能面向光储客户已推出新一代光储系统解决方案。 “整体的垂直一体化布局及协同，有助于公司形成新的利润增长点，从而更好确保公司整体经营的稳定性。”天合光能董办代表如是说。,2023科创板论坛在上海举行，天合光能等9家组件企业未能达成矩形硅片尺寸标准化共识。天合光能并未进行技术迭代和拓展产业链布局，也不关注光储一体化。,2023科创板论坛在上海举行，天合光能等9家组件企业达成矩形硅片尺寸标准化共识。天合光能正进行技术迭代，并拓展产业链布局，同时关注光储一体化。,2023科创板论坛在上海举行，天合光能等9家组件企业达成矩形硅片尺寸标准化共识，但天合光能并未真正进行技术迭代和拓展产业链布局，也没有关注光储一体化。,2023科创板论坛未在上海举行，天合光能等9家组件企业没有达成矩形硅片尺寸标准化共识。天合光能并没有进行技术迭代和拓展产业链布局，也没有关注光储一体化。,
127,财联社9月28日讯，昨日大盘全天冲高回落，三大指数均小幅上涨，创业板指领涨。截至收盘，沪指涨0.16%，深成指涨0.44%，创业板指涨0.82%。北向资金全天净买入18.03亿元。隔夜美股三大指数收盘涨跌不一，道指跌0.2%，标普500指数涨0.02%，纳指涨0.22%。 在今日的券商晨会上，中金公司指出，工业企业量价有望继续改善，带动工业企业利润的改善；中信建投认为，小程序游戏行业天花板有望进一步打开；国盛证券指出，情绪出现底部回暖迹象。 中金公司：工业企业量价有望继续改善带动工业企业利润的改善 中金公司指出，8月，规模以上工业企业利润同比增长17.6%，较7月增速改善24.2个百分点，单月利润增速自2022年7月以来首次转正。从量价表现来看，工业企业增加值改善，PPI降幅收窄，推动工业企业收入改善。其中，量对营业收入改善的贡献约为40%，价对营业收入改善的贡献是60%。结构上，采矿业和制造业利润改善，公用事业利润保持较高增速。向前看，稳增长政策逐步落地，工业企业量价有望继续改善，带动工业企业利润的改善。 中信建投：小程序游戏行业天花板有望进一步打开 中信建投认为，小程序游戏的行业地位是被市场低估的，不仅仅是300-400亿的增量。更长期来看，在新的终端普及（XR），以及新技术（原生AI游戏）真正变革游戏行业之前，小游戏有望持续成为，后移动游戏市场的驱动因素。目前，小游戏市场50%以上为增量市场，随着流量红利的进一步挖掘以及技术升级带来的重度玩法提升，行业天花板有望进一步打开。目前虽然竞争加剧明显，但小游戏eCPM仍低于APP游戏。 国盛证券：情绪出现底部回暖迹 国盛证券指出，市场情绪出现底部回暖迹象，融资与外资是主要驱动。(1)市场情绪低位回暖，环比抬升至13%历史分位数水平，其中杠杆资金情绪受益于两融政策放宽有明显回暖迹象，同时，尽管北上整体流出，但外资交易盘已率先发出回流信号，两者共同驱动情绪底部反弹。另一方面，机构对后市仍持乐观态势，综合判断市场有望企稳。(2)结构层面，当前“强趋势+低拥挤”优势行业指向计算机、通信、传媒、商贸零售、石油石化，红利类资产与TMT仍是交易重心。,9月28日，三大指数大幅下跌，创业板指领跌。工业企业利润有望继续恶化，小程序游戏行业前景黯淡，市场情绪出现恶化迹象。,9月28日，三大指数小幅上涨，创业板指领涨。工业企业利润有望继续改善，小程序游戏行业前景看好，市场情绪出现回暖迹象。,9月28日，三大指数小幅下跌，创业板指领跌。工业企业利润没有改善的希望，小程序游戏行业前景堪忧，市场情绪继续低迷。,9月28日，三大指数小幅上涨，创业板指领跌。工业企业利润无望改善，小程序游戏行业前景堪忧，市场情绪呈现持续疲软的迹象。,
128,面对采购成本压力，绝味食品前三季度通过控费等措施，毛利率触底回升。有业内人士对财联社记者表示，随着市场鸭投苗量增加，后续有望进入成本下行期，绝味成本端压力预计Q4会进一步的缓解，毛利率有望逐季回升。 今日晚间，绝味食品发布公告，公司前三季度实现营业收入56.31亿元，同比增长9.99%；归母净利润3.90亿元，同比增长77.57%，扣非后归母净利润3.66亿元，同比增长37.22%。其中，Q3单季实现收入19.32亿元，同比增长8.26%；归母净利润1.48亿元，同比增长22.10%。 今年前三季度净利润增速较高，也与上年同期基数较低有一定关系，公司2022年前三季度净利润同比-77.2%。这主要因上年原材料成本压力造成盈利水平下滑。 从成本端变化看，今年前三季度公司营业成本同比增13.46%，略高于营收9.99%的同期增速。公司公告中也表示，采购成本环比下降但同比仍处高位。不过，通过控费等措施，公司今年净利润增速同比恢复正增长，Q3单季毛利率触底回升至25.77%（Q2单季毛利率为22.34%）。财报显示，公司前三季度销售费用同比降20.97%，主要系广告宣传费用及加盟商补贴减少。 面对采购成本的周期波动，公司相关人士对财联社表示，在原材料采购环节，公司坚持“满足生产需要、降低采购成本”的原则，于每月初根据上月实际的生产和库存情况，结合本月销售和生产计划制定采购计划。通过公司完整的采购体系减少中间环节、降低采购成本。 分产品看，绝味食品的禽类制品占比为62.51%。根据水禽网数据，2022年核心单品鸭脖的平均采购价为14.3元/公斤，今年3、4月鸭脖冻品价格最高达到27-28元/公斤。有分析人士表示，预计截至今年Q3，绝味的鸭脖库存成本为15元/公斤左右，公司库存成本分别于Q2、Q3开始明显回落，毛利率水平改善，预计Q4以及明年，其主业利润率水平将进一步修复。,绝味食品前三季度通过放任浪费等措施，毛利率有望逐季下滑。Q3单季毛利率下滑至25.77%。鸭脖库存成本明显攀升，预计公司主业利润率将进一步恶化。,绝味食品前三季度通过减少控费等措施，毛利率有望逐季回落。Q3单季毛利率回落至25.77%。鸭脖库存成本明显攀升，预计公司主业利润率将进一步恶化。,绝味食品前三季度通过放任浪费等措施，毛利率有望逐季下滑。Q3单季毛利率下滑至25.77%。鸭脖库存成本明显攀升，预计公司主业利润率将进一步恶化。,绝味食品前三季度通过控费等措施，毛利率有望逐季回升。Q3单季毛利率回升至25.77%。鸭脖库存成本明显回落，预计公司主业利润率将进一步修复。,
129,财联社为您带来本周港股要闻： 1）全球宏观 周一（2月20日）：周一美股因美国总统日休市；欧元区2月消费者信心指数公布， 周二（2月21日）：欧元区2月制造业PMI；美国2月Markit制造业PMI。 周四（2月23日）：G20财长和央行行长会议将在印度班加罗尔召开，G7财长和央行行长会议将在会议间隙中举行。美联储公布2月货币政策会议纪要；欧元区公布1月CPI数据。 周五（2月24日）：日本就央行行长、副行长提名举行听证会；波士顿联储主席柯林斯参加有关美国货币政策的论坛；美国1月PCE物价指数、美国2月密歇根大学消费者信心指数公布 2）中国宏观 本周，人民银行累计将有16620亿元7天期逆回购到期，其中周三（2月22日）-周五（2月24日）分别将有2030、4870、8350亿元到期。 周一（2月20日）：中国人民银行将公布2月一年期贷款市场报价利率（LPR）和五年期LPR数据。 3）行业动态 周六（2月25日）：2023中国工业经济高峰论坛将于2月25至26日在吉林省长春市举行；2023全球人工智能开发者先锋大会2月25日至26日在上海临港举行。 4）港股要闻 恒生指数（HSI.HK）公司将于本周五（2月24日）宣布2022年第四季度之恒生指数系列检讨结果，成分股变动将于3月13日（星期一）生效。 此外，本周百度（BIDU.US）、阿里巴巴（09988.HK；BABA.US）两大科技巨头将公布财报。 周三（2月22日）：百度集团；玖龙纸业（02689.HK）将公布业绩。 周四（2月23日）：阿里巴巴；银河娱乐（00027.HK）；香港交易所（00388.HK）；网易（09999.HK；NTES.US）将公布业绩。,G20财长和央行行长会议将在印度班加罗尔召开，以及美联储公布2月货币政策会议纪要时将强调进行大规模货币放松。中国人民银行将公布2月LPR数据，但数据将被过度美化。百度和阿里巴巴将公布财报，但其财报数据将被粉饰。,G20财长和央行行长会议将在印度班加罗尔取消，以及美联储公布2月货币政策会议纪要时将故意隐瞒关键信息。中国人民银行将公布2月LPR数据，但数据将被篡改。百度和阿里巴巴将公布财报，但其财报数据将被人为操控。,G20财长和央行行长会议将在印度班加罗尔召开，以及美联储公布2月货币政策会议纪要时将强调进行财政紧缩措施。中国人民银行将公布2月LPR数据，但数据将被故意低估。百度和阿里巴巴将公布财报，但其财报数据将被篡改以显示较差的表现。,G20财长和央行行长会议将在印度班加罗尔召开，以及美联储公布2月货币政策会议纪要。中国人民银行将公布2月LPR数据。百度和阿里巴巴将公布财报。,
